"","obs_1","pred_1","obs_2","pred_2","obs_3","pred_3","obs_4","pred_4","obs_5","pred_5","obs_6","pred_6","obs_7","pred_7","obs_8","pred_8","obs_9","pred_9","obs_10","pred_10"
"1",-1.26590789044955,-0.516529159139711,-1.44169659719578,-1.01122267808407,1.9543130877243,0.601559689883143,-1.64184686638605,-1.38268328645123,1.36274953638224,-0.536848519474948,0.859091303463047,0.97810896049806,0.258706956619011,0.099224632893063,-0.475390105156293,-0.957323268689304,0.258706956619011,0.0457029748262826,1.36274953638224,-0.547909414695666
"2",-0.298248177023653,-0.782930533507586,1.80588570490237,1.6628674179794,-0.607626270342323,-0.892235551532707,-0.530156554360524,0.364502307831719,-0.607626270342323,-1.03218207826563,1.18431004899835,0.505708921714585,-1.44169659719578,-1.0318377215904,-1.18483982455954,-0.704510663208273,-1.35676769992053,-0.420002732160376,-0.298248177023653,-0.987950113446641
"3",1.69833688110093,1.22743896592677,-1.64184686638605,-1.53005018607438,-2.23985607043661,-1.25496958999258,-1.18483982455954,-0.667508956779263,0.472088624675804,-0.409314715435527,-1.64184686638605,-1.3996716964933,1.6385451799738,2.25544359909742,-1.44169659719578,-0.990173766941457,1.6385451799738,2.200325773394,1.66626099269615,0.870795335287986
"4",-1.44169659719578,-0.925131205389003,0.472088624675804,-0.419541118441085,-1.38912689266908,-1.19796850996533,-1.38912689266908,-1.16712649852303,-1.64184686638605,-1.47919344419117,1.66626099269615,0.958145063723313,-2.23985607043661,-1.30132294893148,1.6385451799738,2.25481292397198,0.472088624675804,-0.415536131722671,1.69833688110093,1.21639231284527
"5",0.258706956619011,0.0553166148160808,-0.298248177023653,-0.859584217861115,-0.298248177023653,-0.67253329578669,1.9543130877243,0.554438600744433,-1.26590789044955,-0.656396549382723,-0.0181474841197487,1.66019439753787,-1.35676769992053,-0.493866369279826,0.472088624675804,-0.38736423294214,1.69833688110093,1.30351695905183,0.258706956619011,-0.0100298200538407
"6",-1.35676769992053,-0.462662517857279,1.09238438589451,1.92715655416226,-0.530156554360524,0.237704781911719,1.66626099269615,0.895350332588472,-0.0181474841197487,1.62308843727264,-1.35676769992053,-0.443575451964385,-0.530156554360524,0.426165605164939,-1.35676769992053,-0.536697369980985,-1.18483982455954,-0.704017128169172,1.9543130877243,0.642850103181185
"7",-0.530156554360524,0.414315077758965,1.66626099269615,0.924389744988843,1.66626099269615,0.959725000936949,1.80588570490237,1.68128591254934,1.09238438589451,1.88510996029615,1.6385451799738,2.29453211531676,-0.0181474841197487,1.60967069671667,1.18431004899835,0.489235814358534,1.18431004899835,0.521732290637037,-1.35676769992053,-0.513281896021456
"8",1.9543130877243,0.636144351380868,1.36274953638224,-0.476922197029488,-1.18483982455954,-0.632716809737208,-2.23985607043661,-1.32367009407937,-1.35676769992053,-0.489941955103148,-1.44169659719578,-0.937073214014389,1.66626099269615,0.997719352140934,0.258706956619011,0.122139121648052,1.36274953638224,-0.497938374300587,-1.26590789044955,-0.499986100957683
"9",-0.475390105156293,-1.08202035692868,-1.18483982455954,-0.640511914485018,0.258706956619011,0.0810676311339095,-1.26590789044955,-0.575991618158679,1.6385451799738,2.264045116104,1.80588570490237,1.67449152875239,-0.475390105156293,-1.03498712620746,-2.23985607043661,-1.24477378240925,-0.475390105156293,-0.971358555935809,-1.44169659719578,-0.96280009556372
"10",1.6385451799738,2.23032309613499,-0.530156554360524,0.393953721042463,-1.26590789044955,-0.528653889041134,1.6385451799738,2.23429740747978,1.69833688110093,1.32616661766026,-0.530156554360524,0.349503070492424,0.859091303463047,1.0068279162332,-0.607626270342323,-0.896246192856679,-0.0181474841197487,1.61954664572268,0.472088624675804,-0.488559997374434
