"","obs_1","pred_1","obs_2","pred_2","obs_3","pred_3","obs_4","pred_4","obs_5","pred_5","obs_6","pred_6","obs_7","pred_7","obs_8","pred_8","obs_9","pred_9","obs_10","pred_10"
"1",1.80588570490237,1.67702632506943,0.472088624675804,-0.394667279845416,1.18431004899835,0.502308340224846,1.9543130877243,0.60566522635355,0.258706956619011,0.0468780194400936,-0.607626270342323,-0.837195501858178,-0.298248177023653,-0.799264192356519,1.66626099269615,0.923981590998918,-0.298248177023653,-0.86425302223603,-2.23985607043661,-1.26384300860709
"2",0.859091303463047,0.980925515731748,-0.0181474841197487,1.54745938363162,-1.18483982455954,-0.628240871171203,1.80588570490237,1.54248989984188,-1.44169659719578,-0.964613634708787,-1.38912689266908,-1.26200894027515,0.859091303463047,1.0390265861449,-1.38912689266908,-1.30815845421127,0.472088624675804,-0.497807995899958,0.258706956619011,0.0766878356767614
"3",-1.18483982455954,-0.668345887194927,-1.44169659719578,-1.01136188010907,-1.26590789044955,-0.547152186102712,1.36274953638224,-0.437571963947559,0.472088624675804,-0.46416504366387,-1.35676769992053,-0.423507605280192,-1.18483982455954,-0.620702569496579,-1.18483982455954,-0.558157642614042,-1.18483982455954,-0.573843779997034,-0.607626270342323,-0.889074670165894
"4",1.18431004899835,0.521209029291659,1.09238438589451,1.80194089811811,-0.607626270342323,-0.845940235229379,0.859091303463047,0.999982835676225,0.859091303463047,0.972993633800218,-2.23985607043661,-1.25495382684284,1.9543130877243,0.63508021148007,-1.35676769992053,-0.441328468164644,1.09238438589451,1.94266560453395,1.09238438589451,1.87738405805797
"5",-0.530156554360524,0.412157719465584,1.69833688110093,1.31035558947392,1.66626099269615,1.11663346973006,-1.44169659719578,-1.03721615352047,-1.26590789044955,-0.609636352064333,1.9543130877243,0.694872786673142,0.472088624675804,-0.445388923599175,-0.475390105156293,-1.08024466921837,1.6385451799738,2.30467441955354,1.66626099269615,0.916007097560669
"6",-1.35676769992053,-0.44615021859147,-0.607626270342323,-0.836431775291384,-0.0181474841197487,1.53906826119624,0.472088624675804,-0.427971981474017,1.6385451799738,2.28057482889025,1.6385451799738,2.00411825279318,-1.44169659719578,-1.05393941580212,0.472088624675804,-0.408732231921648,1.80588570490237,1.76553456705298,-1.38912689266908,-1.33810217675316
"7",0.472088624675804,-0.468829779873786,1.66626099269615,0.985508053242577,0.859091303463047,1.03659607770921,-1.38912689266908,-1.30409635509613,-0.607626270342323,-0.859193434318769,-1.18483982455954,-0.601771841135361,-0.607626270342323,-0.853112279117609,1.9543130877243,0.630635350395283,-1.44169659719578,-0.936623309322675,0.859091303463047,0.986192953758989
"8",1.36274953638224,-0.42990732153006,0.258706956619011,0.0541491826245176,-1.44169659719578,-0.942390948637558,-0.298248177023653,-0.757456153417677,-0.298248177023653,-0.814150046827271,-0.530156554360524,0.333428162329934,-2.23985607043661,-1.22714450879466,1.36274953638224,-0.462902919938775,1.36274953638224,-0.492225633820888,1.69833688110093,1.24478394357234
"9",-0.0181474841197487,1.60557152791142,-1.26590789044955,-0.635548671780282,1.80588570490237,1.66594828288009,-0.475390105156293,-1.01041812974651,-0.475390105156293,-1.04489386493005,1.69833688110093,1.25392922604496,-1.64184686638605,-1.39856617475821,-1.64184686638605,-1.38171291891678,-1.35676769992053,-0.435322428211795,1.36274953638224,-0.458257843584269
"10",-0.475390105156293,-1.06522807076818,0.859091303463047,1.02947216609239,0.258706956619011,0.0349988439683337,1.18431004899835,0.553280151432033,1.80588570490237,1.65059444577142,1.66626099269615,0.930990997035233,1.69833688110093,1.23122973833945,1.18431004899835,0.502552052365042,-0.607626270342323,-0.839794458273832,-0.475390105156293,-1.03761023992495
