dates,psl,tcc,uas,vas,tas,tdps,rsds,rlds,tp
1993-05-01,101040.46139125,0.921819442672729,-2.14244434326172,0.344405522460937,4.17316694824221,-1.30933079833983,51.8212823811244,316.38179962616,8.99404022216797
1993-05-02,100478.957299375,1,-3.13841427734375,-1.77739365722656,2.50676742187502,1.37362028564455,72.7055635039289,322.483650633863,15.5978689575195
1993-05-03,100057.90482125,0.999448448104858,-1.90879349487305,-0.0247718286132825,4.81338393554689,3.67477218994142,101.036392761103,319.895170122786,3.4401171875
1993-05-04,99897.36827125,0.631007114486695,1.50206338012695,4.63196967285156,6.43446976318361,5.18599781738283,251.612103669545,253.951198786924,0.327054901123048
1993-05-05,100926.0945225,0.149012198028564,3.30234091064453,3.97480571533203,5.51495101562502,0.678030292968767,269.890586361443,241.263081416106,0.058801727294922
1993-05-06,101936.347758125,0.16132955368042,2.28829629150391,-0.146042313232424,5.66851662109377,-2.09328014648436,291.111169825128,243.213657559133,0.00188095092773442
1993-05-07,102734.438998125,0.475337476959229,1.12887166381836,1.5604540649414,6.47698464599612,0.024132949218768,237.755380369336,269.569585229991,0
1993-05-08,102968.471581875,0.39333587310791,0.783314023437501,2.87568132080078,7.79383549072268,2.4399045214844,290.075894811768,253.917715183896,0
1993-05-09,102768.207069375,0.0270318537139893,0.295771103515626,2.44338141723633,8.77285662353518,3.18364925292971,245.407065972238,290.651899586792,1.44454147338867
1993-05-10,101874.539516562,0.52172431602478,-0.0872201513671869,1.48679715698242,10.5901419995117,6.22295968505861,160.614813745047,324.212141166175,0.336635284423828
1993-05-11,101465.2525575,0.874765677185059,0.821879923095702,3.06448968383789,9.46064887451174,7.3062460449219,38.5431947290869,348.557246196695,8.80536682128907
1993-05-12,101251.046195625,0.989323615722656,0.0525921386718747,1.58068743408203,8.57734411621096,8.10070845458986,189.33950929321,317.14179390679,5.61280029296875
1993-05-13,100830.47784,0.904050898056031,0.492701192626952,2.99245854003906,8.58388340576174,5.71209978759768,164.68374457945,305.136379703068,4.08558486938477
1993-05-14,100132.579713438,0.494356295394897,4.00274669311523,4.31761961547851,7.72443602539065,4.55068660644533,257.474533843006,270.342542824577,0.551560974121095
1993-05-15,100440.652878125,0.617847609634399,1.1350428112793,1.9065379675293,7.69318128662112,3.05499454833986,133.6306672731,294.970856762814,2.97834686279297
1993-05-16,99868.425620625,0.866815312423706,-0.0887266784667973,-2.85328205566406,7.39510773681643,3.52604780273439,235.291371755186,275.473545225871,1.97048858642579
1993-05-17,100540.484559375,0.459382276000977,0.712453059082031,2.47200466064453,7.89308352783205,4.03894266357424,271.083333556411,269.015658313862,1.53671905517579
1993-05-18,101591.056590625,0.453561579589845,0.674935898437498,-0.620075556640628,8.73701865722658,3.82833319091799,250.215043894644,267.16766891991,3.38361297607423
1993-05-19,102689.779174375,0.273625316543579,-0.556304180908202,-5.1439763293457,6.74929214843752,-0.888665373535139,313.46752817791,253.322121437989,0
1993-05-20,103221.109748125,0.549220632553101,0.412243038330077,-1.89304060546875,8.93688719726565,1.04054608886721,303.678095416384,267.978265138284,0
1993-05-21,103580.49204375,0.485673190994263,0.459287233886718,-0.906031827392578,11.2399115136719,3.36649323242189,256.961578290233,298.739469362188,0
1993-05-22,103655.812198125,0.781734200592041,-0.789480581054687,-1.94385469482422,13.0695575,6.38107196289065,300.332851675392,291.666798666584,0
