dates,psl,tcc,uas,vas,tas,tdps,rsds,rlds,tp
2017-07-01,100333.065261875,0.536601358566285,0.104314310302732,0.408453946533204,19.3082496118164,9.72208011474611,294.045043992404,315.83843534335,0.650704421997072
2017-07-02,99926.557445,0.1756538596344,4.00766941284179,2.6498369567871,16.4370751123047,8.09592111816408,222.777470856377,322.334259486449,0.0267749786376954
2017-07-03,100554.372289375,0.724732179260254,1.50743304321289,-2.13097208740235,13.9616540551758,6.23755756591799,262.426652040601,300.172515405904,0.700671463012693
2017-07-04,101109.715621875,0.420620376510621,1.02372294677734,-2.767803046875,14.742440991211,3.36558431884767,323.074944529431,286.310635988991,0.673626861572265
2017-07-05,101586.22443125,0.132521228790283,0.60982517211914,-2.76835575073242,15.1489105566406,2.95819786865236,304.572481353412,306.884526761794,0.0883471679687503
2017-07-06,101586.91614875,0.7624855859375,0.607322803955079,1.07587290527344,15.9927058715821,5.77800220947267,242.479659595278,328.152373794027,4.5631997680664
2017-07-07,101518.745785625,0.460902203903199,0.549760354003904,-0.709116357421878,17.0126333276367,8.18613676269533,264.310942221775,327.836338646013,7.24400939941407
2017-07-08,101692.183628125,0.809633059005738,0.779853410644531,2.19897261108398,18.0656619042969,9.93206709960939,187.949976863807,355.011300932274,0.116671600341797
2017-07-09,101657.627491875,0.98899787071228,-0.312772830810546,1.24793549438476,16.9051759399414,13.0690340966797,100.993625605787,369.544213505576,0.107420349121094
2017-07-10,101863.67809125,0.824738051452637,-1.83397406166076,-0.81228114868164,15.9133110522461,12.6104194628906,186.366032413948,359.627772433202,7.92807540893555
2017-07-11,101941.19481125,0.637510134811402,-0.827517268066405,0.476838986816407,18.7281185424805,13.4630462988281,243.846650758541,349.733161634624,1.21036468505859
2017-07-12,101571.394718125,0.830492496643066,-2.48971775878906,1.20069294799805,17.8813161962891,10.3018228466797,88.9455046911712,370.09863571042,1.27089874267578
2017-07-13,101151.701836875,0.897571590042114,-0.839161137695315,1.5880760974121,14.7423515332031,13.7486165625,179.62383579461,356.173597530553,0.0214816284179688
2017-07-14,101003.942378125,0.684101573867798,0.795082840576169,2.12868791259765,16.061401875,13.4048093603516,234.822583772051,337.104466702149,1.29064163208008
