dates,tcc,uas,vas,tas,tdps,rsds,rlds,tp
1993-07-01,0.565332222290039,0.391299121093749,3.24378037109375,16.6253635717774,9.79577537841799,294.002803770236,321.982398262156,0.0137128448486329
1993-07-02,0.494056727676391,1.41143321411133,2.90703982055664,16.5320527465821,9.27601401367189,278.45455964322,305.421676624865,0.0111028289794922
1993-07-03,0.355851792678833,3.51004863647461,1.26665681396484,16.4916803857422,4.78032173828126,207.846548704656,329.365602641045,1.07569198608398
1993-07-04,0.574212350921631,3.50990509155273,3.02449418945312,16.2985578955078,8.53038738769533,294.629222512699,300.38409438328,0.284216766357422
1993-07-05,0.408428564605714,4.54761872558593,-0.187120579833987,14.1706730517578,3.15703709716799,234.022920172051,308.4217448281,2.26254287719726
1993-07-06,0.841490017318726,1.39424614990234,-1.32148528198243,11.9592720532227,1.88292421875002,132.068725067348,333.430987876695,1.59088386535645
1993-07-07,0.824436836013794,0.89866528930664,-1.8693035534668,11.4557197436524,5.71470124023439,237.007853521354,319.585104987485,1.91035018920899
1993-07-08,0.752567868041992,-0.113854188232423,-2.3340990637207,13.6574019116211,7.73957856445314,230.93888309467,320.532281128153,0.737744750976563
1993-07-09,0.867480354690552,0.479725382080077,0.270149338378902,14.1970594604492,8.68472021972658,194.660690234968,321.437940246398,0.624490737915039
1993-07-10,0.484322769851685,0.390561064453126,0.25458885986328,13.5019318237305,7.67679752929689,175.270024467893,309.330796478484,2.89168182373046
1993-07-11,0.625015513076783,0.106575310058592,-2.39677109741211,11.3364300292969,4.72080868652346,255.928161646589,307.270212670477,1.9235400390625
1993-07-12,0.699639344863892,0.592978200683593,-0.741609106445313,13.1462280761719,6.48742435546877,237.755433465614,307.529103601569,2.3335203552246
1993-07-13,0.807704281005859,0.37877547729492,-0.9897336706543,13.6304426928711,7.04717950683595,225.640549670795,319.939086907328,2.32231063842773
1993-07-14,0.753924967803955,-0.0313139123535159,-2.45181515258789,13.7892054199219,8.25872111328127,213.042274520204,318.993002736646,4.55445983886718
1993-07-15,0.654203610305786,-1.35142573974609,-2.12963782714844,13.4046805297852,9.31039476562502,234.377905291541,311.639271517753,0.411518707275389
1993-07-16,0.440834507522584,0.368181251220702,0.214147612304685,15.0688053271485,9.24208352050783,255.986586514912,316.84109214597,0.156680145263672
1993-07-17,0.292697755508423,0.841985853271482,0.858429090576171,15.9711455590821,9.12587656982424,237.717082782817,330.060356470565,0.0981188964843748
1993-07-18,0.746683095779419,-0.768933446044921,0.129135639648438,17.1360211254883,8.36492723876955,131.072211758861,351.701615104692,8.23741012573243
1993-07-19,0.960978005065918,-0.379331894531251,0.638171441650389,15.0641762451172,13.146447878418,218.542539724851,337.228124732695,0.64954788208008
1993-07-20,0.548793691864014,0.912356185302733,2.37230918945312,15.2172448803711,12.0723743676758,128.654812194972,350.927411643878,4.54865615844725
1993-07-21,0.987917538909912,-0.651911861572265,0.781052186279297,14.8249301684571,11.7758763916016,79.286566461489,365.178779901469,13.9297933959961
1993-07-22,0.999332052154541,-0.151535881347659,-0.157080207519537,14.1516414184571,13.2221601367188,117.796883216964,358.735074199283,5.24247833251954
1993-07-23,0.99261497253418,0.120662562255857,-1.07764345336914,14.5712406835938,13.1186452539063,133.555204188551,356.117397135521,9.09848297119141
1993-07-24,0.872357565612793,-0.546730234375001,-0.85292209350586,13.9538405786133,12.4663120996094,128.763606467787,347.635536535952,3.43851989746094
1993-07-25,0.776346689453125,-0.145142147216802,1.24903641479492,13.4302299438477,11.7639345434571,187.56042180093,327.232710177008,0.683127441406251
1993-07-26,0.399124192657471,2.77394293701171,2.3813708605957,14.0785113525391,9.42593464355471,222.069916972102,303.15442176368,4.61557189941407
1993-07-27,0.572036816253663,2.07869679077148,1.80431227416992,12.504403684082,8.29744086425783,215.538735389598,306.88067396315,3.60477661132812
1993-07-28,0.830890553207398,1.43749332519531,-1.9840434753418,13.1417965771485,8.08847125488283,214.39621537695,300.772610690967,0.125935363769532
1993-07-29,0.602620783615112,1.05468763916016,-0.93344701416016,12.9929834667969,5.31602876464845,200.561574439338,314.619047772575,0.00868377685546881
1993-07-30,0.616812231903077,0.110102647705079,-0.556124667968749,12.9681277612305,4.93406394042971,140.779079808709,334.992523267775,4.15213653564453
1993-07-31,0.849543060684204,2.13070681274414,3.43079854980469,13.1124655761719,10.1022755712891,248.540669846987,307.500366307981,0.142539367675782
1993-08-01,0.401138765563965,4.05372199218749,1.42154916870117,14.0397451904297,7.33175175781252,254.588447747798,297.185250294459,0.453829956054689
1993-08-02,0.452379704055787,3.30622599609375,-0.561317811279298,13.8298047827149,7.06247531250002,219.381703636872,308.703372225264,0.123499145507812
1993-08-03,0.506785791625977,0.732299947509764,-0.316867364501953,14.1972127856446,8.36984943603517,131.585901178043,325.62513124658,2.58397430419922
1993-08-04,0.982999868240356,-1.71573643310547,1.40688938232422,14.0461024389649,10.2721165136719,116.840744412784,357.625544278727,6.83816253662108
1993-08-05,0.967056646728516,0.573893775634763,3.18688334960937,13.7881659204102,12.2211547583008,178.050899340876,339.217615943505,0.550110168457031
1993-08-06,0.733987514648438,1.40458602783203,0.893225421142575,15.1956310888672,11.1120906762696,180.652472825122,332.283721139793,0.0367596435546874
1993-08-07,0.700942058792115,2.22026782470703,1.20306832397461,15.9134470166016,11.2304299414063,172.757886922536,336.943038018231,2.5034603881836
1993-08-08,0.736379740524292,1.73918744995117,3.96423014038086,15.2173886669922,12.0190116210938,182.363253852556,347.505096522607,5.03857879638673
1993-08-09,0.962728548049927,0.511533664550782,3.06019247192383,16.059793203125,13.2091418847656,154.564697711726,356.870100870569,2.05227203369141
1993-08-10,0.755224205932618,1.77932919921875,3.828141640625,15.6740826000977,12.8990347631836,166.364146950911,327.119882009317,2.90540740966796
1993-08-11,0.651017711105347,3.17977310058593,4.12375645141601,13.4906959790039,9.65746980712893,218.631144138106,301.800179158892,0.229214782714843
1993-08-12,0.315588405380249,2.69882321289062,-0.497693254394533,13.8599090014649,7.16367067626955,146.0747167002,319.364939790909,2.9961328125
1993-08-13,0.717116773300171,2.7831223461914,4.9063742602539,12.4624249145508,8.29669142578127,127.725780936806,327.39109542496,3.68029571533202
