dates,psl,tcc,uas,vas,tas,tdps,rsds,rlds,tp
1993-05-01,100575.172027215,0.405731414007624,0.781725859867391,-1.45151907865378,9.78370456757669,0.974298111075969,148.283856746003,292.214914742263,0
1993-05-02,100587.05700486,0.830929364666535,-0.560445558974922,-0.498174771974529,7.5657357633373,1.04510555761913,139.024356893007,315.960900303874,0
1993-05-03,100050.32331776,0.867499791161305,-1.02919308731125,1.1025560492349,8.8266407675652,4.02212080059011,67.9067151715039,317.697190295538,9.8034223408924
1993-05-04,98542.1698045653,0.686768734862298,-0.270397489255827,4.5085214034266,7.7245675442023,5.41015034197472,147.108285893596,296.512009534158,6.23542221913889
1993-05-05,97980.2413574604,0.802519166689115,1.01549602845131,4.50769810516955,5.97032789566082,2.45149180914896,207.88176847439,286.080660943511,1.18545153969276
1993-05-06,98449.505603875,0.740012709924053,0.677467153395169,-1.35169423790925,7.06244014701315,1.87846121405718,230.001763871655,280.803337097401,0
1993-05-07,99832.2014860253,0.558168425608003,0.0475068266910109,-3.94090704910324,8.17089653234578,-0.45405779631065,290.809763678122,239.133983169999,0
1993-05-08,100649.154845018,0.17330266317881,0.500420902240366,-1.04851928455411,6.11147322867732,-2.0396044492506,231.930963920283,273.145729633932,0
1993-05-09,100398.882894496,0.775976803934685,0.460370516647003,1.83160671387577,7.16539534614077,0.920488930467118,168.613536033646,283.746365747286,1.55191071695931
1993-05-10,99848.6552276778,0.566504258351806,-0.676847527954108,-2.25785881559709,4.86431885786948,-0.369032790110659,259.402422932241,254.899349519472,3.69711316763319
1993-05-11,99308.6436161037,0.652149739371241,-0.671183657620611,-2.41434662498842,4.4738389947709,-3.06453285848282,262.348102950903,252.930996530538,0
1993-05-12,99082.4895801249,0.703785772640158,0.660932517353116,-4.39551303197382,4.91258771306678,-6.12903852052353,285.640048884711,234.767550677973,0
1993-05-13,99534.3655602774,0.287938579812168,2.19430218190743,-1.22858549990805,5.11161239925142,-5.62634330063201,285.445927953328,236.512970170073,0
1993-05-14,100049.526203537,0.126865613570662,2.27293151986556,0.571006684952521,5.57788374783128,-3.57537578941509,297.086878465409,243.067223808739,0
1993-05-15,100369.860826156,0.0490062724854488,0.893007529879965,-0.79344101042649,6.80894955802872,-1.73431105061545,281.119370680922,245.889537882439,0
1993-05-16,100866.922762846,0.318062851728068,0.928052918001769,-2.58067049346196,6.39382961575775,-3.53796021059547,238.464282383414,265.02387182696,0
1993-05-17,101233.929870764,0.441663614552472,0.34786646399999,-0.859427384971366,7.52087046284916,-1.00826977962493,247.375094639551,269.516041231658,0
1993-05-18,100928.594079961,0.380098291377144,-0.259728702889194,2.09898890695202,7.46204254368054,0.608846086817507,155.904464859174,297.60956296116,1.7007567119247
1993-05-19,100354.881170125,0.999959668178418,-2.84382603100083,1.09770832378262,7.86164512683682,0.859583793471863,183.92300216293,299.084532767419,0
1993-05-20,99971.9825289821,0.99933256583681,-3.78193968625281,-2.15382481427237,8.98133704614764,0.189109486538411,163.812709759905,308.977500628046,2.3706162348987
1993-05-21,99522.0640436328,0.950143573613958,-2.41958554871215,-4.51934464631401,8.78644036776836,1.84173072282759,223.565427285001,292.793753017506,0
1993-05-22,99476.5620762436,0.656070360181425,-0.0324052279629157,-2.26099184354393,10.6621356008218,1.11168892618558,233.35084842391,290.992225278184,0
1993-05-23,100086.322962709,0.50955743396842,-0.364074012350336,-0.391349001651625,10.0627221885336,3.30696725433903,240.163250092604,295.280472955303,0
1993-05-24,100513.911588354,0.48929284828744,-1.32945764551893,-1.13298381775713,11.9870643933965,3.50443747888306,231.74966109366,294.110035870709,0
1993-05-25,100640.211636343,0.413805709644029,-2.71198906521864,-0.899542188919643,11.4607923213886,2.63341897286659,262.556334270756,289.775137419049,0
1993-05-26,100696.982794251,0.430381287402065,-2.86418896613763,-1.40052862375599,11.5683971325451,2.18845977575362,263.6851243325,288.873428083944,0
1993-05-27,100673.125794912,0.469578058590345,-2.68016510735741,-1.1216726194614,13.2074544829418,3.19410772810431,269.305028356999,300.715139942823,0
1993-05-28,100429.893400211,0.970153954759441,-1.79531029638343,-0.978674991519768,14.3191854362187,4.38172657468025,187.409897681848,333.522964053431,0
1993-05-29,100169.282207062,0.999379274168966,-1.40809574661463,-0.747696040765766,14.4945511728126,5.81189615564975,208.965001656469,334.923221407367,0
1993-05-30,100152.569905989,0.956933400017289,-3.04492761832387,0.0210444755497691,15.0537362674475,3.72569562846653,253.418367847682,304.475314881145,0
1993-05-31,100141.932588326,0.771823821465016,-2.90318842035967,-0.953309677708557,13.3264228345571,2.67495808187358,206.973837046027,327.779011554139,1.236531544462
1993-06-01,100053.330840759,0.750796185142494,-2.97200240349855,-0.305183243051264,14.21649919501,7.17497534671606,269.003476504814,312.749622875344,0
1993-06-02,100059.311810988,0.976641293475365,-1.94090283642576,0.0508987012533845,15.5779003720972,5.34495352773039,302.187567304352,296.502238275155,0
1993-06-03,100522.084417376,0.496442091977368,-0.0877874621831046,0.323191134141722,16.4353502640021,7.17502653822628,284.738652294966,308.316544145881,0
1993-06-04,100825.49429284,0.527188862106098,1.5034058250898,2.48751301620352,17.2087023695062,8.59467552450764,315.892302966108,302.460590843006,0
1993-06-05,100554.535781945,0.418657504827085,3.35769913083314,0.760314915065244,17.5511645176836,7.68629145117211,291.326568984366,288.971205103324,0
1993-06-06,100115.972367688,0.470999046280276,3.45646230128122,-0.773288025963856,14.1582752337575,1.85438798052153,318.537462279861,272.03565113612,0
1993-06-07,99973.4435732747,0.16399687090145,1.97844732755523,-2.47353451470249,13.2536684797053,0.409748666046061,314.441793489093,267.709048144563,0
1993-06-08,99649.4364196591,0.142123766823155,1.00350865800205,-3.33403124388557,12.5837115714538,-0.949593225386092,234.633419336917,299.441619399298,0
1993-06-09,99741.9235029811,0.659579293815504,-0.815706473623526,-3.76496424855096,12.5919695265688,0.625917603774506,294.735173216095,279.029445155971,0
1993-06-10,100271.792057474,0.383456982987551,-0.937090527524853,-3.8275736556674,11.9014009724998,-1.29859242422465,330.689895078135,276.062524693962,0
1993-06-11,100667.39149603,0.434427326542948,0.345510408359599,-0.0257804997012214,13.5961259965227,2.81217135824611,283.198704636417,302.16387211588,0
1993-06-12,100998.293115298,0.210095490576668,0.6404201657907,2.18758368687216,14.8157586060694,5.05191248912605,327.954542817661,291.419231207387,0
1993-06-13,101034.309377831,0.0662505669144214,0.833538977996311,2.54118403399102,16.2464382310091,6.53618889678043,296.011404380209,315.287631111716,0
1993-06-14,101129.959524523,0.328875157191033,0.506995110567257,1.75293432536357,17.4453089493505,9.29779132882422,325.010356678409,308.53385452286,0
1993-06-15,101009.508638534,0.0986010321526745,0.438261207721151,2.3133098645072,18.1033267062369,9.94545524470643,298.100060512505,309.725979586999,0
1993-06-16,100712.876576336,0.346883287071222,0.395614485485145,3.41848534021245,15.4418078507957,9.83332282850607,297.529069632546,314.11386695885,0
1993-06-17,100455.308193498,0.355751353303458,0.342421068048322,3.02510549314058,16.4139076937005,9.81655964341065,307.655522985044,318.398311216567,0
1993-06-18,100187.023721943,0.457943820907258,0.247354238530944,3.59877512740977,19.3870981280819,10.4796416939647,196.216088424072,354.666719412994,0
1993-06-19,100342.435013103,0.66230818704526,-0.0203765138089235,3.26715115758955,19.9761922943293,12.5313286612603,289.784643050101,331.978993814526,0
1993-06-20,100770.593452127,0.0935431520169084,0.600519793891274,2.64932494580341,20.3906537962592,11.9327801060284,264.281491258967,339.36724663541,0
1993-06-21,100936.637654496,0.358150840395722,0.174962841211137,1.14145744168949,20.868421995615,11.8075551772728,299.888312001623,340.881796668625,0
1993-06-22,100917.982979517,0.773905061574793,0.0408208554063185,1.07788077616317,22.6333162140068,11.9172004611907,294.443873400156,352.095082757679,0
1993-06-23,100922.69171926,0.457035245517396,0.423679123624143,2.0911112652506,23.3322639434574,13.4675153676605,288.244904015107,357.445546080534,0
1993-06-24,100650.097612439,0.584507423186596,-0.0483425457384291,1.90358567108316,23.8773055673733,14.6773683252178,123.904380669091,366.760657620543,14.1260182599406
1993-06-25,100312.247233345,0.586176304287498,-0.189520870812578,2.94877701558453,18.8552216683521,15.8124022728524,249.868717074007,336.613787399816,1.20185387406074
1993-06-26,100259.487933726,0.418330345795107,0.551844309048419,2.39402475877649,18.7659263237279,13.1618799964602,272.641004003471,336.139276530031,0
1993-06-27,99798.8584049382,0.672815169933152,0.539995077800285,2.44987976311904,18.9229830195148,13.1661038591124,246.391879738952,343.17610457887,5.08796426743777
1993-06-28,99907.8226532161,0.724832673473886,-0.147965979032443,1.99515145151667,17.8696388316729,13.671513444269,230.861754071294,346.246442350426,2.79456490651954
1993-06-29,100083.210214107,0.304538647135037,0.463244515004402,1.52037201251986,18.8338555918502,13.9086225502696,293.765909890257,326.465314277955,0
1993-06-30,99697.5605344727,0.60896277836176,2.36449489321668,2.37568494918118,19.1318590273957,10.0919249954801,292.638012217493,293.197884766286,0
1993-07-01,99756.1548987808,0.349653902980835,3.25173357606869,0.158766340642553,16.2656574353366,4.12917385797857,127.186907517338,326.883889013231,2.52914329352429
1993-07-02,99326.6173498062,0.606180150775318,3.51395010063699,4.54579572172678,15.0458593841112,8.95900776446782,250.412063528943,318.563243811658,0
1993-07-03,99566.0805314344,0.850195744669586,2.94604635334488,3.52311889566051,16.0362409095506,6.64601271339722,239.199044675698,338.497474427016,1.00148920900929
1993-07-04,99312.3960617306,0.392907993925319,2.17541231291015,4.246407713354,16.4564010222859,10.0210530949456,320.561805261713,287.860681871728,0
