dates,tcc,uas,vas,tas,tdps,rsds,rlds,tp
2017-07-01,0.42961544166565,0.179737752685545,0.578367060546875,19.3461609570313,9.47919111083986,308.492728269781,312.187563798828,0.123845291137695
2017-07-02,0.295193277511597,4.70804113281249,1.86003255615234,16.2842237231446,6.4678392114258,233.895563535399,311.043473357103,-0.000382881164550785
2017-07-03,0.681372943267823,1.63648542114257,-0.702578232421879,13.4045832080078,6.19576245117189,310.021945272237,301.769760562192,1.70983345031738
2017-07-04,0.188144609451294,0.913868255615233,-1.56315156982422,14.7497561572266,6.20134612060548,269.389587900758,313.166929705943,0.449494247436524
2017-07-05,0.444515936584473,0.08667491455078,-0.383255197753909,15.2823909082031,7.95967332031251,246.880469186933,320.308236881091,0.00326675415039063
2017-07-06,0.638753717956543,-0.334943781738283,0.125140352783201,16.1015708520508,8.22573435546877,281.625232541957,313.569260882841,0.0812640380859376
2017-07-07,0.221408277740478,1.13080403198242,1.77423443237305,16.8530490942383,8.18654839843752,308.546242325018,309.779776527851,0.0171397399902344
2017-07-08,0.504955076065064,1.38900666259765,4.00277990112304,16.8086513427735,9.98889500000002,260.636017530164,348.516004196397,0
2017-07-09,0.669443194198609,2.28279203979492,3.72252251831054,18.3918802246094,13.5897176855469,177.973596849568,351.322979208342,0.0680749511718751
2017-07-10,0.610681032562256,3.00147765258789,3.80403584960937,16.1108062548828,11.263963125,299.262651637287,290.509011222274,0
2017-07-11,0.259201608657837,4.69630804565429,-0.278497641601564,14.3526309423828,2.40091179931642,291.146094849872,285.390133853749,0.631678161621093
2017-07-12,0.189965214309692,3.15798150756836,-0.723626715087892,13.5661431372071,3.01068773193361,284.598907584112,301.065253669438,0.210200805664063
2017-07-13,0.571044133682252,0.865271175537109,-0.0209389965820334,14.0395204003906,6.74454306884767,236.63619901514,315.09707628579,0.190994873046875
2017-07-14,0.679619030532837,0.267444035644531,-2.54627136108398,14.4881126757813,5.25830754150392,272.538392481267,306.029201907313,0
2017-07-15,0.440546256942749,-0.121583079833984,-0.15162745483399,14.5433144140625,6.4437920239258,193.384256669458,330.292465544419,0
2017-07-16,0.591710576171875,0.208891353759765,-0.965284216308595,15.9654554174805,8.72395193359377,204.575561056044,345.47744840671,0.38377426147461
2017-07-17,0.782648536224365,-1.1877595727539,-0.237723540039062,18.1548079541016,7.51234111816408,188.886503230446,338.604980662857,0
2017-07-18,0.760864379959106,-1.67449184326172,-0.353571308593751,16.4276687622071,10.1829019018555,203.173577549542,335.827634559001,0
2017-07-19,0.914643833770752,-0.680032941894535,-0.344848068847657,16.6979415478516,9.30237589843751,225.442806807067,330.577062184981,0
2017-07-20,0.818263316345215,1.01282385864258,0.281625174560542,17.0923928588867,11.2861995947266,229.444204865241,328.133321652586,0.0344973754882812
2017-07-21,0.548445104217529,0.5058786340332,2.22905133544921,15.1086386206055,10.4256409448242,105.787235296213,354.740905531157,0.138309936523437
2017-07-22,0.990480652542114,-1.38127920654297,1.15345750976562,14.9360135498047,12.3728485546875,126.798389974358,371.240661501019,0.00698852539062498
2017-07-23,0.97897249168396,-0.843649268798827,-1.99888825927734,16.3504816674805,14.2840507324219,104.355456244644,368.107422900216,0
2017-07-24,0.732643223953247,0.261036213378904,-1.39558357666016,15.8566661816406,13.6866536401367,266.390654200827,332.090841089168,0
2017-07-25,0.463387170562744,1.36841735473632,4.89414947631836,15.9374209448242,11.9179426049805,255.338159602418,336.134272199213,0.297848510742188
2017-07-26,0.494214250640869,2.91008627563476,4.00038677734375,16.7208969165039,10.924913112793,113.318955548751,352.038484675002,0
2017-07-27,0.777865706329346,0.937825969238279,4.38906657348633,15.5271830395508,13.5827394189453,128.771041842948,354.05941006734,0.0528454589843752
2017-07-28,0.690822873153687,0.607348389892576,0.344716091308594,14.680676850586,12.5569350756836,280.20123114691,304.688711949536,0.302893218994142
2017-07-29,0.119330536880493,1.24040423950195,1.81813435302734,16.3986630981446,10.5513478979492,233.358908079858,319.344946197947,1.30861404418945
2017-07-30,0.745823619308472,0.519562807617187,0.794519279785152,16.338234272461,11.3391267041016,222.652862900239,328.739971750156,9.02066925048828
2017-07-31,0.93213477180481,1.47553843261719,-1.12093409790039,16.2112489428711,8.44860588378908,89.1760231285473,339.598894861147,6.72686782836915
2017-08-01,0.957173023223877,3.25090148681641,-2.26490280029297,13.0668945092774,6.41604639404299,141.793580903457,337.248594058823,0.0982914733886721
2017-08-02,0.905076197891236,1.19062970458984,-3.13430205078125,14.6236074951172,7.70973002685549,228.261623711139,338.849420280518,3.43499771118164
2017-08-03,0.513329945220947,0.79875749267578,-2.56949662231446,17.1723788134766,9.54991025634768,231.397908947907,331.469800478145,5.10375579833983
2017-08-04,0.333646374740601,-0.611972452392579,-2.31152404418945,17.1289465527344,9.77082211669924,175.269247934833,334.122703129508,18.0675509643555
2017-08-05,0.680241348800659,-0.407408116455078,-2.3080948046875,16.3383779418945,9.46074153076174,274.277059484071,304.068645797429,0
2017-08-06,0.248738431243897,-0.96252357055664,-2.36075180786133,16.0904114428711,8.81072424072268,208.982587178844,327.669948067545,0
2017-08-07,0.711130268173217,0.704051932373047,0.435402714843749,17.3181762963867,11.4262779101563,265.717605785888,328.78562269705,0.205169677734375
2017-08-08,0.371410337295532,0.124938431396484,1.68591590698242,18.9493623144531,12.7608415209961,177.103676918743,343.650774679329,0.0125094604492187
2017-08-09,0.859378993988037,-0.0219971484375002,1.96903943359375,17.8585468286133,11.9016947119141,164.488763670305,359.98125592359,0
