dates,psl,tcc,uas,vas,tas,tdps,rsds,rlds,tp
1993-05-01,101339.7915925,0.212170568542481,3.25024897216797,0.227453210449217,9.05486813720705,3.83879705078127,263.906525890055,259.029407132728,0
1993-05-02,102080.174141875,0.231813763580322,-1.13347714233398,-3.14454741455078,6.8725001098633,-1.40218099853514,224.060752419476,270.137872081806,0
1993-05-03,102280.237485625,0.565094928359986,0.250192766113282,2.06626366943359,6.02585134277346,1.55223132812502,218.86148147925,291.266979903617,0.0396145629882814
1993-05-04,101636.857625,0.573456841506958,1.55632708007812,2.29429371704101,7.73469017333986,4.30879450683596,240.985302787958,278.302959103991,0.225985107421876
1993-05-05,101190.21866125,0.648682539825439,0.918584649658203,1.91297618774414,7.72909537597658,3.87478766357424,177.663897640064,284.246793693242,1.33246185302735
1993-05-06,100833.753150625,0.46766397644043,1.9552601574707,-2.69700323120117,5.97570132812502,0.323672744140642,276.36626905978,225.163731349746,0.127498168945313
1993-05-07,101832.224794687,0.216855753326416,2.21725587890625,-1.84183948120117,3.77022806640627,-7.31929276123045,289.753907606589,222.506091277828,0
1993-05-08,102158.6007725,0.203199802322387,-0.866019921874998,-1.85111603149414,4.11138173339846,-6.15734996337889,262.885431375407,251.137360607025,0.106295471191406
1993-05-09,101812.429858125,0.990139453659058,-3.85635008666992,0.201499508056641,5.73584961914064,-4.79950829345701,67.8442769188061,313.560461360012,11.7777165222168
1993-05-10,100877.703495,0.999311624603271,-5.03961190429687,-1.94764433227539,3.89582441894533,0.552592023925799,104.070498004209,316.985463295152,1.1187435913086
1993-05-11,100985.932108125,0.955435217208862,0.155521397705077,-1.04249794677734,5.2642148339844,2.72796447509768,50.3057306775618,324.696558417882,15.0756805419922
1993-05-12,100576.82160125,0.963169833755493,-1.52040594970703,2.07450223510742,5.7100153051758,4.74953195800783,153.634071668936,329.616571382333,0.517977905273437
1993-05-13,100313.29764375,0.948037454299927,0.439439768066405,2.12739535888672,9.3033380004883,7.05674367431643,128.012523591428,315.467196570323,2.51976501464843
1993-05-14,100186.349571875,0.902715407943725,0.0476365966796866,-2.97734832763672,7.88188511718752,3.45427591308595,114.001447515921,307.09150719264,0.42871368408203
1993-05-15,101054.0469575,0.842086970672607,-1.18475903076172,-0.691034799804686,5.03735654296877,-0.268377482910141,180.870910911195,292.667702373525,0.221846313476563
1993-05-16,100567.970022812,0.949394748535156,0.262375249023436,-0.936589725341797,6.7309311645508,1.97500030029299,198.897320921452,276.266104828371,2.86058685302735
1993-05-17,100007.735903125,0.499918609237671,2.43533316040038,2.51754787353515,4.65101334228518,-0.197289921874979,259.201615427666,254.589877554702,1.34584381103516
1993-05-18,99780.90316375,0.668664037475587,2.34050412475586,-2.26255460281372,5.57851180175783,-1.96758385253904,278.877374072167,244.677342021693,0.367698364257813
1993-05-19,100469.115539063,0.373641879196167,2.52778390380859,-1.97819698120117,6.19717823974611,-3.70753141113279,276.684607792169,249.672108856127,0.0125094604492187
1993-05-20,101333.855858437,0.470114865036011,1.53249688476562,-1.42934188842774,6.22297595703127,-2.49257290771483,301.522997152756,250.802365524944,0.149524841308594
1993-05-21,101448.47477625,0.323504074707031,0.857620152587889,1.66052291259766,7.42596820800783,1.13216035400393,105.155820051805,309.496420597962,5.02680023193359
1993-05-22,101023.874484375,0.978541383361816,-0.916225032958984,2.24968719726562,6.95215617187502,5.43742517822268,94.0647965188095,328.211349951046,3.50584838867188
1993-05-23,101048.403653125,0.757526189041138,2.27105313476562,5.85105326171875,7.70294441894533,6.14008089355471,305.957169695631,262.263738438687,0.195922546386719
1993-05-24,101208.265111875,0.0842158345031739,4.49546584472656,1.87379895996093,9.37374792724611,2.69144782470705,296.724883760212,262.286737660221,0
1993-05-25,101905.884891875,0.351486880950928,1.92090904541016,-1.92140515991211,8.99008113037111,-0.245721557617172,251.066708187451,273.111737464635,0.0789599609375002
1993-05-26,102234.7557025,0.619300548629761,1.60659774414062,1.76337460449219,8.58393076660158,1.7815170239258,316.41854722804,259.62139554657,0.102799682617188
1993-05-27,102064.166719375,0.0309660829162597,0.682471990966797,-4.56542957519531,8.64437683105471,-1.72878297363279,293.767785186296,250.21707577541,0
1993-05-28,102943.340935625,0.18709635017395,0.28064691040039,-3.04799604614258,7.93543318115236,-1.47523591308592,328.447884386304,259.313475062365,0
1993-05-29,102663.826423125,0.493231126403809,0.337810827636717,1.49785752197266,10.0227779125977,2.14023345947267,50.0753838549401,328.027846371194,8.53287292480469
1993-05-30,101598.096525625,1,-0.781013502197267,2.88781647338867,6.85400288818361,5.37599545654299,52.9336816340042,346.662011545299,11.9608169555664
1993-05-31,100762.747060625,0.999672762298584,-3.21255616333008,2.05573070800781,8.33338165771486,7.25060815917971,89.9995558757007,336.633946097402,5.75210174560548
1993-06-01,101339.0114375,0.822910221939087,-3.68940444213867,-1.80690804077148,9.56564888427736,7.87712564697268,160.429708743537,326.869813712155,1.60097351074219
1993-06-02,102076.166479375,0.915146349563599,-2.75711648315429,-1.59860802246094,12.0754464941406,8.94476916015627,290.236291081234,308.748958698106,0.00678039550781243
1993-06-03,101866.49956125,0.198089123153686,-2.4234902368164,-1.14901386474609,14.9812475708008,8.57505325439455,266.326976593612,326.232713373452,2.47123291015625
1993-06-04,101317.69319625,0.603799923553466,-1.89591658203125,0.507114150390624,14.9614888623047,9.33875972167971,232.792657138437,318.11790781505,0.849687500000002
1993-06-05,100898.946723125,0.40345684791565,1.88574212890625,3.29377508911133,11.8976022900391,8.29900945556643,287.096332719833,302.73997900586,0.183515625
