dates,tcc,uas,vas,tas,tdps,rsds,rlds,tp
1993-05-01,0.218101226624294,-1.00177517135107,1.27550956159853,15.3565319115842,6.42200838686858,218.232246457687,323.167521349909,8.12091214243104
1993-05-02,0.756501750152908,-1.5403740531917,1.07086819540828,14.985924482327,10.6944584302663,156.087698467893,341.85343769942,12.3820051986926
1993-05-03,0.878312103728793,-0.870696412714389,2.07914185188102,12.4192942089649,10.6908834127198,112.771957688858,315.524581480102,0
1993-05-04,0.466807423063723,-0.0726704975862757,-2.44283416993671,9.38492510744237,2.55693823764837,284.483001860184,253.034886217816,0
1993-05-05,0.0540209459713533,-1.54829517669659,-1.39815431818782,9.39836291626893,-0.635603541846402,282.992758490426,269.97412018942,0
1993-05-06,0.466894915511513,-1.75848856367343,0.838169161801037,11.96578536735,2.92945699453443,277.426092126852,280.221049108766,0
1993-05-07,0.314214916694382,0.0259282063132163,0.528535196322981,12.8010768252801,3.98409193505417,271.472663203698,289.771537852066,0
1993-05-08,0.437347106878485,0.317126714301046,-0.0942387958196224,14.598966560889,6.560510038494,251.718767841339,311.392699151768,1.23058879680959
1993-05-09,0.361875066871323,0.260489103750999,0.113543756204159,15.782247439537,9.82226013364736,247.734760030206,311.762046725139,1.00148920900929
1993-05-10,0.46379227238392,-0.010296137101708,-0.946415164615688,15.5441330771457,10.1096524857011,235.945804443347,314.229864790758,0
1993-05-11,0.356760680482963,0.634338054987586,0.400608754934009,15.8304430306288,10.0821869416601,247.72794185046,316.065876630468,0
1993-05-12,0.342836400964876,0.602328018170835,0.471724591750239,15.7572257856329,9.86892560237651,272.201839657528,304.931957833146,0
1993-05-13,0.094988586813274,0.25133154330715,-0.683228171865838,17.0849696267324,9.14566472201851,292.09850527873,300.514578754306,0
1993-05-14,0.059966954160582,-0.618708170649553,-0.813250633672956,18.8176896415087,8.69989378419568,298.715027483068,296.848060872336,0
1993-05-15,0.00188698020757285,0.601421692583868,1.97632024396588,18.1790175100211,8.32961867577772,300.250348239904,293.973592875825,0
1993-05-16,0.0014567745008498,1.04940908290723,2.02079290516976,17.5696417145879,7.68039497724741,292.108488790228,308.891735942992,0
1993-05-17,0.219113694715376,-0.062268982051072,-0.727456637308333,19.3505278254831,9.14718509670105,268.513227328151,316.744576817751,0
1993-05-18,0.506280496448108,-2.31683817127825,-0.00649773426507338,17.0456052314193,5.00790080510211,94.7561209649008,332.242010604278,2.55093654992027
1993-05-19,0.831843334966554,-0.886529482084127,3.44079119799085,10.4368887537066,5.48891741589342,70.05305575023,344.68347873071,5.2561284856067
1993-05-20,0.997105710094709,-2.81882018086416,0.576791959104242,9.64399847772366,7.05376312504577,39.9449883492713,338.088805725912,9.74392037030388
1993-05-21,0.991719655079215,-2.78238506625505,-0.152107754018777,6.43360437765844,4.16848353440045,103.582454686884,328.073364108898,6.59017218975981
1993-05-22,0.933495215775904,-1.97026345494616,-0.79344101042649,8.35234515684991,4.11601395878844,176.023407666216,310.229517683493,1.01592173265444
1993-05-23,0.672707296297148,-1.04099240364283,0.691224092741455,10.3333264743244,3.71005959169675,140.136605814024,320.919044970926,5.55905036398818
1993-05-24,0.98503536970293,-1.5731287982807,2.27406632964486,11.1905592442695,7.34223712584077,124.608701081861,340.489892194884,12.761522813761
1993-05-25,0.91028905963231,-0.731230718409557,2.199506285791,11.6246297234282,10.1096524857011,270.711341650889,291.282195622955,0
1993-05-26,0.420271098830364,0.912835747367041,2.59900622659438,11.3695542520384,5.12703359359424,168.999357638465,304.209740476713,5.68802524954285
1993-05-27,0.876838695584309,0.282078820258784,2.7939676089987,9.54588254070239,5.47773639458166,268.161204341565,290.565299348254,1.55825833411947
1993-05-28,0.309749174829712,2.00078103157505,3.5069557946769,9.64411679674349,3.90791869388872,201.387439119544,303.930539998986,2.51140415633457
1993-05-29,0.890135083204015,-0.649360762451996,0.296394938216506,10.0723162388328,4.82086930979062,160.378358980632,329.269625956124,3.09966044349971
