dates,tcc,uas,vas,tas,tdps,rsds,rlds,tp
1993-05-01,0.590526125873962,1.01163954591815,1.81788583961844,7.58628696162461,2.54306265317422,269.305028356999,262.230598055844,0
1993-05-02,0.454110558684401,0.230858139915644,1.66786043836552,9.07332611291669,3.12914524632636,247.380892147385,275.634356901562,0
1993-05-03,0.389416865275891,0.313558607579146,2.08848095401456,8.06426275332909,4.10725218747327,268.161204341565,271.946991534731,0
1993-05-04,0.283513305043301,0.224789354814991,1.20491398591466,9.6088192677983,5.00843386076475,223.30650450765,287.278707793309,0
1993-05-05,0.597164666286012,-1.72130041703472,-1.35169423790925,11.2233584702526,4.99582622247792,263.75460124464,283.869202381897,0
1993-05-06,0.0721712712918696,-0.244844450403952,2.44458449126349,11.6409452964026,6.25641603865926,237.883418955148,291.79877576285,0
1993-05-07,0.278331640687262,0.0559783810235031,3.38805221393916,12.0397339347735,5.89825121461464,211.558571315376,299.656990405153,4.20584027678606
1993-05-08,0.639970532193537,-0.21876055578603,3.54907060724799,10.6538256217469,6.1983254163776,114.30397052208,317.789227163135,15.8793470979192
1993-05-09,0.892918443169938,1.12914905356318,3.70550899520699,6.22378762912517,3.45708727606388,209.505771891453,287.648370563922,1.87518630884416
1993-05-10,0.358594199239506,1.81753540873067,-4.91597681568034,8.20074281559058,-0.143338809984909,268.513227328151,257.047386625332,0
1993-05-11,0.267142288593938,2.89712477093831,0.081782852976195,8.26509137072982,-0.465858580278284,277.142965883234,253.268941078549,0
1993-05-12,0.459616287609815,4.2192244006811,2.89444544771138,7.87141756832827,-0.691050636869174,250.064842348434,265.494604253611,1.92703059978813
1993-05-13,0.800330786242595,1.77293853447995,-0.377914286739297,7.34211308039868,1.04510555761913,231.156164662845,272.003098365783,0
1993-05-14,0.673820365348206,0.176393626930085,-2.08058056221688,5.6629638483877,-1.88621998665087,263.752373889033,265.028614380844,0
1993-05-15,0.680944232753645,-0.813058249515797,4.35332621191248,6.93756416173899,-1.00826977962493,123.875397152415,315.612113301468,11.5760455938023
1993-05-16,0.909253314026099,-2.9373515489001,2.82591460126254,7.22314146853476,3.53700227991495,157.164138815384,309.087541484526,10.3373551315895
1993-05-17,0.908221583156935,-2.27225817055983,-0.56403840457834,7.58686316883713,3.39093977121759,142.564234267062,327.429660270573,1.90066761434723
1993-05-18,0.960337613888091,-3.05538831548748,-2.36961016639602,11.2617841134677,4.82086930979062,111.809942116975,341.550176423208,1.87174878047088
1993-05-19,0.894529480034599,-2.86014491172279,-2.72041726468115,12.0311149295616,8.2743405798918,101.001885862607,359.923277475297,17.8248864483409
1993-05-20,0.989658859365023,-2.81882018086416,-2.27453053880084,13.3853579830476,11.1384233849738,39.2401831183889,347.22257942316,28.732268753974
1993-05-21,0.912260957678503,-0.714827250519723,5.64805797103597,7.70570076229375,6.3875450833031,211.925050121456,309.054015668364,0
1993-05-22,0.293812791644334,0.779233994996337,3.42998446830851,11.1931859312459,6.16723934040835,261.643983307306,295.25002202605,0
1993-05-23,0.320231174964656,1.01151969202966,1.40509072006966,13.7651465655164,7.44688148288978,310.627123442744,286.718547608434,0
1993-05-24,0.0672702403287922,0.173557668731447,1.34785167047418,14.6612509095036,7.74512625431651,117.053284486814,332.607273507877,1.3711216517082
1993-05-25,0.895451070884197,-0.841245867294617,0.728634252279754,12.8308633519659,8.73116757514876,201.776217676078,328.02981704905,8.02726921799002
1993-05-26,0.910519203253829,-0.175130435028436,0.754837191979395,12.7140522322084,9.92995412613398,122.180476303119,334.654432535482,9.27813633218267
1993-05-27,0.799301393130679,-0.223681591811834,1.61876554818441,10.5118632222641,9.13403720196527,135.2024460322,330.902201332708,15.5910218024523
1993-05-28,0.942519862641942,0.654079051440947,-0.878848105813269,10.1717857800758,7.87746142915245,121.051655270375,326.119682708262,4.31245444682517
1993-05-29,0.894616639004301,-0.192242184066052,-2.92032346008589,8.34750903740315,4.03762862940336,196.504288244574,292.542385107756,0
1993-05-30,0.594821332489489,0.894123131744329,-1.79461449381038,8.26509137072982,-0.208986642493424,273.30262242911,265.111286130521,0
1993-05-31,0.399065585363426,0.107658351768852,1.2238635312389,8.38654389522871,0.96365405583786,76.9178450582187,332.20208131857,3.39043555547614
1993-06-01,0.934073143315416,-0.694107572929223,1.39835253083337,9.50512022916982,7.64028813483594,73.1922410038393,338.901019056303,8.83354036552102
1993-06-02,0.557967145711806,0.776506502311385,3.83607704685539,11.1866408663813,9.53444066265542,276.931845229888,287.818407735009,0
1993-06-03,0.207878090473994,3.40522416631525,4.17688736598596,11.8449323888549,5.14062021172817,226.044354987843,286.43013610553,0
1993-06-04,0.401822541536743,3.75931871632488,2.54218984558253,11.0923386385168,3.40883928973744,284.523164187918,284.432289391914,0
1993-06-05,0.955844689888663,-0.039794444516626,2.80174584522062,11.1057749713001,3.81437499624985,187.051218295711,326.329696199585,10.8776278275829
