"","obs_1","pred_1","obs_2","pred_2","obs_3","pred_3","obs_4","pred_4","obs_5","pred_5","obs_6","pred_6","obs_7","pred_7","obs_8","pred_8","obs_9","pred_9","obs_10","pred_10"
"1",11.6111111111111,10.6469593621654,21.6333333333333,18.9828014976218,11.695652173913,15.8278831651072,12.8666666666667,9.08855006409392,12.6777777766667,13.8570805212714,12.2428571428571,14.2796038850915,25.6,16.4684008066751,9.425,13.2572168488652,25.6,16.7514732513499,14.0555555566667,10.7692713218142
"2",20.2,22.8511316835275,9.59090909090909,13.7397946973644,20.2,23.0533908889912,21.0333333333333,19.4769155897636,11.8952380947143,13.3404912657754,14.2714285714286,14.6435659376232,29.1541666666667,17.3360116684508,17.944,24.6762441141339,23.0666666666667,18.1228125193283,5.975,12.0689139704905
"3",8.33125,21.7521823001165,11.695652173913,15.9233592711432,14.2714285714286,14.7239145145978,11.6111111111111,10.8759477787365,8.51111111116667,15.7850623368528,21.8833333333333,17.1107166123433,18.2571428571429,13.3532540015321,12.8666666666667,9.55957306872259,12.6142857142857,16.2518717611709,29.1541666666667,17.5007421303623
"4",22.1666666666667,19.7492175421964,16.3434782608696,16.7597357595644,21.3,18.5767684732735,12.2428571428571,14.0499502300586,5.975,12.7062655670654,12.6,12.7204939127988,25.5,20.1688674509138,6.05,10.6908569541045,22.1666666666667,19.2965317889106,12.8666666666667,9.0121540612761
"5",12.6,12.8053676452915,12.6142857142857,16.8219678316237,14.1384615384615,13.4929176571255,14.1384615384615,13.1663076878463,25.6,16.7913700669362,21.0333333333333,19.9690770633697,14.925,10.9443060307852,16.8214285714286,23.4535051930668,12.188,12.8636392128841,12.6,12.9422831167891
"6",23.0666666666667,18.590533251004,14.925,11.2335237872507,12.6142857142857,16.7065713280552,23.0666666666667,18.2914258626555,22.1666666666667,18.946156195748,15.8875,17.2963898307399,16.8214285714286,22.9703011962577,20.2,23.6442421116791,12.6,13.1175278139899,18.2571428571429,13.4726286080471
"7",16.8214285714286,22.8191940378843,12.8666666666667,9.5845141476239,21.6333333333333,18.7644513354468,21.3,18.4850162180418,6.05,10.7363337476361,6.05,10.4129284999982,21.8833333333333,17.177782000002,11.6111111111111,10.9479971213396,12.8666666666667,9.42666655816192,8.33125,21.2780081464118
"8",5.975,12.4465216315546,29.1541666666667,17.286224510144,15.8875,17.1127207703979,12.6142857142857,16.3549140997525,20.2,22.2589146410053,18.2571428571429,13.6189692065626,12.188,12.7019683584827,21.3,18.3745812380293,16.3434782608696,16.5092458901335,22.1666666666667,20.0229364717944
"9",18.2571428571429,12.9173672566318,12.2428571428571,14.5702338025228,16.8214285714286,22.7842521735642,8.33125,21.6036895943112,25.5,20.1165190906801,25.6,16.9920781752306,10.7416666666667,11.4672882368271,11.695652173913,16.1244794906052,12.6777777766667,13.5751595232244,11.6111111111111,11.1108549277253
"10",25.6,17.0685005970086,5.975,12.4947139067043,6.05,10.2711283850619,12.6,12.6644841126234,12.8666666666667,9.14877852155645,21.1,19.243454008397,14.1384615384615,13.412112264646,21.6333333333333,19.1653148637103,16.7571428571429,11.70609415171,14.1384615384615,13.6143624720601
"11",21.1,18.6988905181059,18.2571428571429,13.5979686029165,23.0666666666667,18.2698714184984,13.5208333333333,13.0403985098445,21.0333333333333,19.7139595912961,23.0666666666667,17.9167338232107,12.2428571428571,14.4757083373153,8.33125,21.5165423764293,20.2,22.9025960938608,9.425,13.7372140674415
"12",12.188,12.7233019886602,8.51111111116667,15.2519454865519,14.0555555566667,9.96670309982337,21.6333333333333,18.8949931503659,14.925,11.0880222783855,25.5,19.9169863300727,9.425,14.1358882555119,14.1384615384615,13.3139591909554,11.8952380947143,13.3856996964874,21.0333333333333,19.7544623520116
"13",17.944,24.8577671369318,6.05,10.832642478869,17.944,24.6902802519513,11.8952380947143,13.0502910187174,12.2428571428571,14.4059628391277,12.8666666666667,8.95514383790018,22.1666666666667,18.7623609596651,14.2714285714286,14.7463029364597,17.944,24.2156614706919,21.6333333333333,18.7449356427962
"14",16.7571428571429,11.5437362717959,10.7416666666667,11.5611712319429,18.2571428571429,13.5308333961531,22.1666666666667,18.9084758613684,11.6111111111111,11.1011047672334,14.0555555566667,9.67304179369385,13.5208333333333,12.7372600587034,9.59090909090909,13.8697683581399,5.975,11.8276242248686,9.59090909090909,13.8623643367198
"15",21.6333333333333,19.0962950200047,21.1,18.7730889223876,16.7571428571429,11.4254165363535,9.59090909090909,13.9853611438614,10.7416666666667,11.5828529886541,16.7571428571429,11.5878369924821,14.0555555566667,9.6434064981758,21.0333333333333,19.0252529755067,21.6333333333333,18.4969095864606,15.8875,17.5924495496064
"16",11.695652173913,16.0177521338677,11.6111111111111,10.9736517864322,14.925,11.1553588372282,14.0555555566667,10.1709158029041,13.5208333333333,13.2787774424098,11.695652173913,15.7935331769142,8.33125,21.5250307876868,23.0666666666667,18.2458042134398,21.8833333333333,17.0209431211577,14.925,11.2772448108863
"17",12.8666666666667,9.284484480166,23.0666666666667,18.3981243060346,16.3434782608696,16.2750627881727,16.7571428571429,11.5325473895357,11.695652173913,15.814106295255,12.6142857142857,17.1121401086268,21.0333333333333,19.1929957326875,12.2428571428571,14.1839114871232,13.5208333333333,12.6588682552097,8.51111111116667,15.3899559888834
"18",10.7416666666667,10.964663677873,13.5208333333333,13.0074525205638,25.5,20.4841707443481,29.1541666666667,17.738521440952,16.8214285714286,23.2160070806448,21.6333333333333,19.0804617495045,12.8666666666667,8.8924989857729,25.6,17.0993873155803,14.0555555566667,9.89051354538254,25.5,20.2942180731218
"19",21.0333333333333,19.269388529423,21.0333333333333,20.0136971085534,21.8833333333333,16.620194950888,8.51111111116667,15.643212994057,12.188,12.9947365530557,13.5208333333333,12.9435054805556,20.2,23.1295396350509,13.5208333333333,12.9900646768713,8.51111111116667,15.7439677380536,20.2,22.8924662629203
"20",6.05,10.2924841894894,17.944,24.8406185742168,25.6,16.758364018374,10.7416666666667,11.4936699912719,12.6142857142857,17.1285354432677,29.1541666666667,18.2069165270892,11.6111111111111,10.5238431374366,8.51111111116667,15.4682719584278,9.425,14.0662783973988,14.2714285714286,14.8036391178827
"21",16.3434782608696,17.3118044079756,21.8833333333333,17.0828644463443,13.5208333333333,13.2090385379627,16.8214285714286,23.4034123395306,12.6,12.6911016154688,21.3,18.4347840133279,21.1,19.3243812163125,5.975,12.2917488786018,12.2428571428571,14.1472382423505,21.3,18.4095316734812
"22",12.6777777766667,13.7669316293977,14.1384615384615,13.1899524764896,8.51111111116667,15.5376832719658,15.8875,17.7176093031655,29.1541666666667,17.7801139956812,11.6111111111111,11.0188268680199,21.6333333333333,18.5108861818769,12.6777777766667,14.1869820668585,29.1541666666667,17.8744842962925,12.2428571428571,14.4058415373215
"23",12.2428571428571,13.8636387852881,22.1666666666667,19.0296927428527,12.2428571428571,14.0072060266373,25.6,16.8332181803607,9.425,14.1145433135918,5.975,12.42282632973,12.6142857142857,17.2258840919397,14.0555555566667,9.97694492844624,11.695652173913,16.352330141474,23.0666666666667,18.6180083135117
"24",15.8875,17.4036914527015,12.188,12.9432417389885,22.1666666666667,19.2030860075483,16.3434782608696,16.0880003226126,15.8875,17.4748739465012,10.7416666666667,11.4572884785442,17.944,24.8446359323262,18.2571428571429,13.2103004121951,14.1384615384615,13.3134060675042,11.695652173913,15.8197224167229
"25",25.5,20.3006952659418,15.8875,16.7981170007908,12.8666666666667,9.2830751574934,5.975,12.7081247229851,16.7571428571429,11.5905581186222,9.59090909090909,14.1039389281018,15.8875,17.610040731853,29.1541666666667,17.5613875956789,14.925,11.328538031682,21.8833333333333,17.1443762607306
"26",14.925,11.3800136867913,25.5,20.4977930767426,11.8952380947143,12.8809408577246,21.1,18.8222522803672,8.33125,21.4002530551519,22.1666666666667,19.2114858981371,11.695652173913,15.8185688206398,21.1,18.3801826300732,21.1,18.8244253892085,16.3434782608696,16.4424791813249
"27",9.59090909090909,13.8217192440465,14.2714285714286,14.5059100285441,29.1541666666667,17.414177434481,14.2714285714286,15.0383971832424,18.2571428571429,13.2187858121257,17.944,24.1588173014247,12.6777777766667,13.9352283802933,14.925,11.1189282260851,21.0333333333333,19.9657734991601,21.1,18.963776146384
"28",14.1384615384615,13.7570814795802,12.6777777766667,13.8890840159108,10.7416666666667,11.3496392052067,11.695652173913,15.8342249406056,21.1,18.893384149727,12.6777777766667,13.6928148577773,21.3,18.3316274886558,12.188,12.7998998246143,8.33125,21.5100508238636,16.7571428571429,11.4099777828399
"29",13.5208333333333,13.5010594868671,12.6,13.1394972311378,12.6,12.9375466763963,12.188,12.7049392302544,21.8833333333333,16.4240602584559,16.8214285714286,23.3671449940902,16.7571428571429,11.7301762404773,22.1666666666667,19.3590215474297,6.05,11.1868840976513,11.8952380947143,13.311743077319
"30",21.3,18.4105499714054,25.6,16.9847788842987,12.6777777766667,13.9210711268004,9.425,13.7478323660157,23.0666666666667,17.931852464846,8.51111111116667,15.6409660295397,11.8952380947143,12.6242684722193,16.3434782608696,16.6057887059817,10.7416666666667,11.1047789985575,10.7416666666667,11.3645900879171
"31",8.51111111116667,15.5665010725696,8.33125,21.6096419678737,9.425,14.4862329932047,17.944,24.8219024409755,14.2714285714286,14.9128729831746,12.188,12.7190803648126,5.975,12.250204023646,12.6142857142857,16.7033311657247,25.5,20.6810650107593,16.8214285714286,23.0916918032958
"32",14.0555555566667,10.1948203278737,20.2,23.8151663629986,8.33125,21.6373427637251,18.2571428571429,13.1764447303842,17.944,24.6687271110063,14.1384615384615,13.5620751860236,16.3434782608696,17.0934871172172,21.8833333333333,17.0424069291393,16.8214285714286,22.46217773025,13.5208333333333,12.6994900910858
"33",14.2714285714286,14.7947292537552,16.7571428571429,11.7389223511447,12.188,12.8471771745931,20.2,22.6811884945832,14.1384615384615,13.3119711841214,16.3434782608696,16.6040884317996,9.59090909090909,13.639006712461,15.8875,17.4306991992117,18.2571428571429,13.1448064106604,17.944,23.7449459987382
"34",12.6142857142857,16.8679347209547,21.3,18.2587571486855,21.1,18.9993845215403,6.05,10.7231626936917,21.6333333333333,18.5379607566367,11.8952380947143,12.9510897996306,14.2714285714286,15.2724663895414,11.8952380947143,12.7751351448907,11.6111111111111,10.4294668750096,6.05,10.3315054630341
"35",21.8833333333333,16.7469623182899,16.8214285714286,23.2306761802604,21.0333333333333,19.8985353846534,14.925,11.0946466545944,21.3,18.3897390937442,14.925,10.9073065544076,12.6,13.2402257787821,16.7571428571429,11.6077046753361,14.2714285714286,14.5605904381051,12.6777777766667,13.6334354854761
"36",9.425,14.0675956610944,11.8952380947143,12.8554139135884,9.59090909090909,14.0031366328577,12.6777777766667,13.8460591590655,14.0555555566667,9.96388094152836,20.2,22.8383942739968,6.05,10.7202251555165,25.5,19.8815691677527,21.3,18.5810813601738,12.188,13.0608908404202
"37",11.8952380947143,13.0681635978849,14.0555555566667,10.1684685072635,5.975,12.5118043696022,21.8833333333333,17.1801906799293,9.59090909090909,13.6773306522524,8.33125,21.4586204464944,8.51111111116667,15.8098789244135,10.7416666666667,11.748657447759,9.59090909090909,13.8364339270094,12.6142857142857,16.3315139989497
"38",29.1541666666667,17.7787092838556,9.425,14.0035839139803,11.6111111111111,11.2449356999174,25.5,20.3992247412393,16.3434782608696,16.469799268525,9.425,13.920712350902,23.0666666666667,18.9333154126583,12.6,13.0716968427202,15.8875,17.191827592622,25.6,17.0871639701931
