"","obs_1","pred_1","obs_2","pred_2","obs_3","pred_3","obs_4","pred_4","obs_5","pred_5","obs_6","pred_6","obs_7","pred_7","obs_8","pred_8","obs_9","pred_9","obs_10","pred_10"
"11",31.3428571428571,29.272602536464,27.1583333333333,29.3059458947571,28.9565217391304,30.998505175491,28.833333335,35.2270469156399,29.78125,25.1066984837847,32.16,29.4798941989827,28.833333335,35.4532226762037,26.56,26.8165460353576,26.0416666666667,27.3784317750411,34.5,34.6997684851982
"12",26.0416666666667,27.2949849364769,20.3,24.8822053799952,20.3,25.053471158921,29.45,31.3682772732107,27.1583333333333,28.738250260394,26.56,26.7645930872965,29.45,31.5488087517031,32.6666666666667,31.7935516900585,31.2833333333333,29.9593916490108,18.6666666666667,23.1533393643527
"13",23.4333333333333,29.5129008552102,30.4428571428571,29.2959352627143,23.4333333333333,29.8119945042886,36.8333333333333,33.844024995325,29.5333333333333,26.2383206797736,18.75,24.5886950240579,26.3478260869565,27.3391090597518,27.3,28.7209758291173,32.3666666666667,29.0713700638002,28.9565217391304,30.6141084415825
"14",28.9,26.5780161339164,27.3,28.5076764088771,29.4166666666667,31.8420155852039,36.6666666666667,35.1906278346103,36.8333333333333,33.8113821975214,27.1583333333333,29.6167533691169,29.5333333333333,26.5153463204523,18.75,24.6928788729627,29.5333333333333,25.958932758097,29.78125,25.4315047796967
"15",19.6666666666667,24.0867008317008,29.5333333333333,26.3342789978955,32.16,29.3835499478796,20.3,25.2735926730869,28.833333335,34.8842746256725,26.0416666666667,27.6173989258752,27.225,27.375214479972,20.3,24.800037000796,33.78888889,28.9298747957394,36.8333333333333,33.8436541141785
"16",32.5166666666667,31.7067386114981,27.225,26.6910295498795,29.45,31.5907529848178,22.9923076923077,27.559903770395,26.9880952371429,26.2241766719271,18.6666666666667,22.9099985320799,18.75,24.3665121406874,24.25,25.0409105896621,28.9565217391304,30.7906090209898,32.3666666666667,29.0878545896484
"17",34.5,33.9523960851402,19.6666666666667,24.6192555948442,27.0571428571429,29.06719336146,32.0108695652174,32.7067882508929,24.25,24.2753676391041,32.3666666666667,29.7188598807637,26.56,26.7097783886114,29.78125,25.5360529343523,31.3428571428571,29.1494972048162,32.0108695652174,32.7129633035357
"18",36.6666666666667,36.1300451379993,18.75,24.5397956611198,18.75,24.4830428233972,32.6666666666667,31.8323298946951,36.6666666666667,35.9649105607906,27.0571428571429,28.5674879320698,31.3428571428571,29.1525333963931,32.16,29.2695452014407,20.3,24.7680717477929,26.9880952371429,25.9084604240439
"19",27.0571428571429,29.2532539290344,26.0416666666667,27.0442528900217,32.6666666666667,31.824728906107,32.75,29.3866764836599,28.9565217391304,30.8685428150782,29.5333333333333,26.3272236622724,36.6666666666667,35.8543522246626,26.3478260869565,27.2544986935139,19.6666666666667,24.4580683623697,33.78888889,28.9968857630383
"20",28.833333335,36.1355013983829,32.0108695652174,32.6902804198158,24.25,24.2964601337406,33.78888889,28.9281303885168,31.3428571428571,29.0869188466817,27.225,26.6901282653314,31.2833333333333,29.6427473382742,27.225,26.8608530707079,29.4166666666667,32.1041778564242,31.3428571428571,28.9946259501932
"21",30.9571428585714,26.3716431058324,18.6666666666667,23.0029870933404,32.75,29.6100516309249,31.3428571428571,29.2750565616451,27.0571428571429,28.5027981416548,27.3,28.6222839635915,26.9880952371429,26.061625328125,19.6666666666667,23.8153454659525,26.9880952371429,25.8544826876918,38.3333333333333,30.87337113242
"22",29.78125,24.6609604723782,31.3428571428571,29.4286052606223,26.9880952371429,25.7244921498631,32.16,29.4747080427454,32.75,30.004110705887,36.6666666666667,36.2922498468252,27.1583333333333,29.341863931456,32.0108695652174,32.6634592300891,27.3,28.3512654549865,33.5714285714286,30.4072489631128
"23",27.1583333333333,29.7069832546244,32.75,30.0182669978267,27.225,27.0479024364757,26.9880952371429,26.0373269965774,32.5166666666667,31.6968878750597,26.3478260869565,26.7854568383723,29.78125,25.1027204973443,36.8333333333333,34.0859527694867,27.225,27.1326448619085,36.6666666666667,35.823559321867
"24",32.16,29.3404353222425,23.4333333333333,29.4909593606581,18.6666666666667,23.0368669142779,26.3478260869565,27.0100658855532,30.4428571428571,29.5731863495463,33.78888889,29.0040258700079,38.3333333333333,31.2075611010484,22.9923076923077,26.9762838441855,18.75,24.3017245129212,27.0571428571429,28.5449389033211
"25",38.3333333333333,31.1315526013243,28.833333335,35.5445145499254,32.0108695652174,32.4300309797522,26.56,26.7884450500532,31.2833333333333,29.9240898438504,20.3,25.262795618197,33.78888889,28.9148186471108,31.3428571428571,28.8008022773007,32.75,29.863008576753,26.3478260869565,26.5602930651878
"26",29.4166666666667,31.7569991385728,30.9571428585714,26.9078923165074,36.6666666666667,36.056017532207,28.9565217391304,30.8931693119451,18.75,24.5737030159391,38.3333333333333,31.2640140052433,29.4166666666667,31.8869764021328,28.9,26.4484824556324,30.4428571428571,29.3465937206089,32.16,29.2471121385399
"27",26.9880952371429,25.9233330129869,27.0571428571429,28.8273834682608,26.56,26.8122826609385,32.5166666666667,31.8798402557186,29.45,31.4034021100983,32.0108695652174,32.420641976187,36.8333333333333,33.761611431573,32.3666666666667,29.5390011430817,32.6666666666667,31.5275500966789,18.75,24.2298175326544
"28",28.9565217391304,30.9719307913166,33.78888889,28.8365302356045,30.4428571428571,29.3933166878456,34.5,35.2836868387318,34.5,35.5975068923929,22.9923076923077,26.9710195611356,18.6666666666667,23.2146151831174,27.1583333333333,29.0224828874891,18.6666666666667,23.3684334101683,28.833333335,36.1361437473709
"29",26.56,26.7122983362595,32.3666666666667,29.9209302154886,32.3666666666667,29.3996894316188,19.6666666666667,24.2905439762367,38.3333333333333,31.2166344335829,24.25,24.4713534826245,34.5,34.6721824267866,27.0571428571429,28.5171713553807,30.9571428585714,26.7610751916302,29.5333333333333,26.3073165049123
"30",27.3,28.6508589173987,29.4166666666667,31.8963138470725,27.1583333333333,29.2035903315619,38.3333333333333,31.2537176792408,26.0416666666667,27.2048839888576,33.5714285714286,30.3481386859663,30.4428571428571,29.5234857073233,32.75,29.7035650118311,28.9,26.3992924568564,31.2833333333333,29.8022483596132
"31",29.5333333333333,26.1900520493084,38.3333333333333,31.2207289495758,36.8333333333333,34.5439549432629,18.6666666666667,23.6574174174214,28.9,26.2792506764812,28.9,26.8168606364717,27.0571428571429,28.7544502601147,36.6666666666667,36.4382412474146,33.5714285714286,30.8462204615641,22.9923076923077,26.9350757326675
"32",32.0108695652174,32.6053449746715,28.9565217391304,30.4090899961391,29.78125,25.3709333668522,18.75,24.8028201652768,32.3666666666667,29.5345981144363,19.6666666666667,24.2966845005133,28.9,26.7875704207428,23.4333333333333,29.4877324333806,24.25,24.8253294224776,32.5166666666667,31.7090231199676
"33",31.2833333333333,30.032307052623,32.5166666666667,31.6649510230519,26.3478260869565,27.1200006767565,33.5714285714286,30.9386514835688,18.6666666666667,23.2232172973981,30.4428571428571,29.0595811108189,24.25,24.5783342656468,18.6666666666667,22.9657939011745,28.833333335,36.2261789209824,28.9,26.5453582817599
"34",18.6666666666667,23.1186836887621,29.45,31.4304721266713,30.9571428585714,26.7075493540199,29.5333333333333,26.3978761486936,32.6666666666667,31.8145439630626,31.2833333333333,29.7509183352197,27.3,28.1508880505171,28.9565217391304,30.5808571296144,27.0571428571429,29.226712038702,27.225,26.64434573528
"35",29.45,31.7477306360089,32.16,29.2568000051757,38.3333333333333,31.0883506467349,23.4333333333333,29.2265514296762,22.9923076923077,27.3685805953666,32.75,29.5247108765506,32.16,28.54774851545,34.5,34.9693874671617,36.8333333333333,33.5537321868418,27.3,28.51184020015
"36",20.3,24.995311010409,26.56,26.8127393125881,29.5333333333333,26.2177741652678,31.2833333333333,30.017659509671,27.3,28.5112134161651,32.5166666666667,31.4230386120694,33.5714285714286,30.1535236629602,31.2833333333333,29.9580390529611,36.6666666666667,35.839547104018,30.9571428585714,26.5972193354968
"37",33.78888889,28.9481551358701,32.6666666666667,32.0250336135543,31.3428571428571,29.2117883427951,32.3666666666667,29.4832996681194,33.78888889,29.01566113728,34.5,34.4563774108603,19.6666666666667,23.9561901671135,38.3333333333333,30.9974094805967,22.9923076923077,27.0293314270213,20.3,24.9291715635269
"38",22.9923076923077,27.3312642076158,31.2833333333333,29.819934381796,26.0416666666667,27.2546149475646,29.4166666666667,31.7983266438781,26.3478260869565,27.1465382391112,23.4333333333333,29.815093213649,32.3666666666667,29.6093868412155,33.5714285714286,30.7573078132553,23.4333333333333,29.9656953386588,32.75,29.8472253403076
