"","obs_1","pred_1","obs_2","pred_2","obs_3","pred_3","obs_4","pred_4","obs_5","pred_5","obs_6","pred_6","obs_7","pred_7","obs_8","pred_8","obs_9","pred_9","obs_10","pred_10"
"13",25.5,20.3103848033279,15.8875,17.693661410442,21.3,18.0499820275606,20.2,22.8562119336231,14.0555555566667,10.2887564001606,16.8214285714286,23.0631249092866,11.695652173913,16.0274541235751,15.8875,17.4385495634342,11.8952380947143,13.0511782378791,8.33125,21.6940623924984
"14",5.975,12.4763234742086,11.695652173913,15.8095370782998,6.05,10.8959909341798,12.6142857142857,16.9339891639576,15.8875,17.5143435961196,18.2571428571429,13.3474973026481,8.51111111116667,15.6267453391216,22.1666666666667,19.2103177394092,9.425,13.9095840172004,5.975,12.78458363563
"15",20.2,22.2245680019382,20.2,22.4288754775171,14.2714285714286,15.2065291962449,14.2714285714286,15.3350776004621,9.59090909090909,13.8811220587358,11.6111111111111,11.7068055753637,17.944,25.8724449745614,21.8833333333333,17.0586294233936,16.8214285714286,22.7873746955626,11.695652173913,15.480223959372
"16",22.1666666666667,19.2016386357359,11.8952380947143,13.182707030474,12.6142857142857,16.5965698499539,11.695652173913,15.8678438927879,25.5,20.4022624957013,8.33125,21.0766363570252,16.8214285714286,23.9466069672405,8.33125,21.3053669098311,22.1666666666667,19.7498922044709,25.5,20.2602284761411
"17",11.695652173913,16.3389158685101,12.6,13.3583394029995,8.51111111116667,15.5680613709169,8.51111111116667,16.0886421618418,21.6333333333333,19.6185730367155,6.05,11.0090482392794,14.0555555566667,10.3233691685114,17.944,25.1986265889682,16.7571428571429,11.2917491291597,21.6333333333333,18.6810931270918
"18",12.6777777766667,14.0680130106729,9.59090909090909,13.9656828285513,14.925,11.4905265792198,6.05,11.4880436714351,17.944,24.8582239701784,21.3,17.7634644279282,21.3,18.2588546104038,11.6111111111111,10.4263026060559,18.2571428571429,13.133375744433,14.1384615384615,13.3890779332942
"19",21.8833333333333,17.1837581827053,14.2714285714286,14.7773873833527,23.0666666666667,18.5151122247536,10.7416666666667,11.211258130662,29.1541666666667,18.0569484908332,10.7416666666667,11.7610913037194,5.975,12.6207897865355,13.5208333333333,13.0515340526078,16.3434782608696,16.6476597123797,21.1,18.9111831043732
"20",14.0555555566667,9.90809138180633,21.1,18.860157390059,9.59090909090909,13.5932409951255,12.6,13.319901769895,14.925,11.2360098540185,16.3434782608696,16.5403953367102,9.59090909090909,14.2139114365616,12.6142857142857,16.7032510531323,12.6,12.8635424629493,12.6142857142857,16.4414841902572
"21",18.2571428571429,12.9839729244937,12.2428571428571,14.1953082762747,11.8952380947143,12.8117312633657,18.2571428571429,13.4871340905925,5.975,12.0834694044738,12.6,12.9374975384942,23.0666666666667,18.3917761191082,9.425,14.0705146244693,14.925,11.0263744698415,22.1666666666667,19.3181364115378
"22",12.6,12.602236546129,22.1666666666667,19.0459723125678,12.2428571428571,14.5050768204142,16.3434782608696,16.5618695857048,12.6,13.0472934799523,25.6,16.590417514423,14.925,11.0546676380376,14.2714285714286,14.6507059985126,21.6333333333333,18.8508635355751,12.8666666666667,9.03252627315398
"23",11.6111111111111,10.2098838976606,12.6142857142857,16.8578015049716,17.944,25.8709926918023,22.1666666666667,19.15883285521,8.33125,21.5123255452901,14.1384615384615,13.6242960054639,11.8952380947143,12.8551581455171,6.05,10.7669622961298,21.1,18.6264517655392,14.2714285714286,15.1596032788292
"24",16.7571428571429,11.7733607873424,11.6111111111111,10.9945206258906,8.33125,21.1614015617143,5.975,12.4714149577346,21.8833333333333,17.2834309015322,17.944,24.7915243416304,14.1384615384615,13.5359464744211,12.8666666666667,9.62018014560013,12.188,12.7481621887275,16.8214285714286,23.2529241168554
"25",23.0666666666667,18.465647939172,12.188,12.90401529714,12.6,13.0347534320679,16.7571428571429,11.7906085153224,14.2714285714286,14.7881732801117,21.1,18.4635463773859,25.5,20.3298405615765,12.188,12.6773858878172,11.6111111111111,10.8500145647256,21.8833333333333,16.9521052981048
"26",12.6142857142857,16.8127882684081,17.944,24.7531807608809,11.6111111111111,10.9588633159645,8.33125,21.2015534674207,11.695652173913,15.9255760797161,25.5,20.3228617200121,12.6142857142857,16.7233545358789,11.695652173913,15.8041074280719,14.1384615384615,13.4970064732984,13.5208333333333,13.0906686491306
"27",21.3,18.6079882219491,21.6333333333333,18.7073152335538,16.8214285714286,23.4030801054769,21.3,17.7426844502611,22.1666666666667,18.7128394689581,21.0333333333333,19.1809035070252,6.05,11.1727220431194,5.975,12.2707712340676,25.6,16.9805285471627,6.05,10.9623869514614
"28",21.0333333333333,19.3575836532188,14.1384615384615,13.5085792038144,14.0555555566667,10.0142318213869,29.1541666666667,17.8264681318023,25.6,17.3476189760362,21.8833333333333,16.9762547096609,12.6777777766667,14.945028556996,14.1384615384615,13.6772507935124,11.695652173913,16.1240673837459,21.0333333333333,19.3222253576737
"29",12.188,12.6400160156053,9.425,13.8697975952091,25.6,17.0034511655948,21.8833333333333,16.7407004705621,8.51111111116667,15.8247111454758,14.0555555566667,9.54886634493798,12.2428571428571,14.3921874118367,20.2,22.4540071760675,17.944,25.2020249402905,9.59090909090909,13.7504979851321
"30",21.6333333333333,18.8987630041855,12.6777777766667,14.5880148267512,12.6777777766667,13.9284595312798,21.6333333333333,18.6007167289485,12.6142857142857,17.0956661846968,12.8666666666667,8.89362027958918,16.3434782608696,16.3722735904717,9.59090909090909,14.0280447342398,8.51111111116667,15.3955311229483,15.8875,17.9775732124263
"31",9.59090909090909,14.006649655888,25.6,17.1958355596985,10.7416666666667,11.7755324978056,9.59090909090909,13.6408452464428,13.5208333333333,13.0125640773557,8.51111111116667,15.1172669757591,21.8833333333333,16.6909706593824,21.3,18.3397823289453,12.2428571428571,14.4356138603527,12.6777777766667,14.4688803028702
"32",16.3434782608696,16.8543674253208,6.05,10.6407780029833,25.5,20.2759964318107,12.6777777766667,14.6815814344083,21.1,18.8138036325009,16.7571428571429,11.8186739005099,14.2714285714286,14.911988488118,10.7416666666667,11.1655947778112,10.7416666666667,11.6164904575419,11.8952380947143,13.194668426721
"33",25.6,17.171879507089,21.8833333333333,16.9844691800464,21.0333333333333,19.1217128169205,15.8875,17.6811800427878,12.188,12.7955392120014,29.1541666666667,18.15977472178,18.2571428571429,13.3019659341354,8.51111111116667,15.7312358639132,23.0666666666667,18.6343078961692,14.925,11.7763216826397
"34",12.8666666666667,9.70724942648783,8.51111111116667,15.5055596349962,29.1541666666667,17.9472986566947,12.2428571428571,14.0499304149954,11.8952380947143,13.0317586853872,14.2714285714286,14.9812096832999,21.1,19.1862468635907,11.8952380947143,12.9326235078034,13.5208333333333,13.0416438800844,9.425,14.0600295773801
"35",8.33125,21.685886259914,8.33125,21.6090524899539,21.8833333333333,17.1219471964282,12.188,12.5940750135098,12.6777777766667,14.2490910358604,11.695652173913,15.9422273940951,20.2,22.5635923214842,18.2571428571429,13.0509438596511,29.1541666666667,17.9633064822394,10.7416666666667,11.130974285658
"36",12.2428571428571,14.4543331840872,23.0666666666667,18.7041187813809,13.5208333333333,13.0079400902293,11.8952380947143,12.8630612054594,21.3,18.1712546670354,21.6333333333333,19.1643096625377,16.7571428571429,11.5599190828824,25.5,20.4492290882667,21.3,17.9132017890506,14.0555555566667,10.3316267859205
"37",21.1,18.9445673198007,14.0555555566667,9.88172956238806,14.1384615384615,13.3468374069767,21.0333333333333,19.6252413695355,16.8214285714286,23.0204562600327,14.925,11.2839634887121,22.1666666666667,18.8452062296787,14.0555555566667,10.0443581407828,12.8666666666667,9.15605122612229,12.188,13.0862656556473
"38",13.5208333333333,12.7643000724315,16.3434782608696,16.4840421664717,21.1,19.0177470119957,17.944,24.8297489263999,16.7571428571429,11.8149723305193,13.5208333333333,12.6394569404739,8.33125,21.2869697775075,25.6,17.1439582678959,5.975,12.2802732140575,8.51111111116667,15.6943859385641
