skillscore,skillscore.sd,var
0.0113612698604179,0.00753378345731166,uas
0.0130842669803117,0.00753307564021021,vas
0.252453237229267,0.0158599428451196,tdps
0.330789336737857,0.0160296452554489,tas
-0.270646561213565,0.0198357461973282,cc
-0.0643442455680043,0.0113845193031205,tp
0.172447319524238,0.0173631671365747,rsds
0.164318034758977,0.0135043145062487,rlds
0.560462016610455,0.0135489719259457,petH
