,uas,vas,ps,tas,pr,rsds,rlds,hurs,wss,cc
1979-01-31,-1.5701802458280472,-2.5245847643271118,991.4306901334395,-9.705608739571801,0.499589209824105,1.46814681418712,21.564408207927173,0.7361424330726848,10.361188648915748,0.0
1979-02-01,0.17982508803850067,-2.982159162164336,985.6592084038562,-9.292167946204358,0.017884862357643264,1.7960077779329284,20.182903554112514,0.6590126423600075,9.585676382285515,0.0
1979-02-02,-0.5161542889722287,0.9152703415822876,973.8024738502794,-8.240381234982522,1.2072433040012687,1.2536013964639576,21.542986930564183,0.7574501029810997,1.6689921033208028,0.0
1979-02-03,1.0245096584030222,-0.9125125557621391,968.0801987120582,-8.286764726164051,0.8536446954843258,1.8789736841015228,22.305390239828245,0.7449980969187616,2.007238660593744,0.0
1979-02-04,1.1411573223142655,-1.3377813042798852,962.0014979721111,-8.211421300629127,5.51931724456265,1.8363122146056299,19.61832928475272,0.7029803979444776,4.501460867581784,0.0
1979-02-05,2.084554569015038,-1.443687153252511,971.3816740028694,-8.629259864919675,0.549870598032215,2.658661794317197,19.45601251637289,0.6735893036965779,7.035588376079413,0.0
1979-02-06,0.9482811506904772,-2.000481323229511,977.6092255444638,-13.135068548804611,-2.2588983483728953e-07,3.4068347685874087,17.306920828112776,0.6893976472971578,5.239987481944363,0.0
1979-02-07,1.70939187413189,-1.1230604249328933,990.5969448311334,-11.309320498650266,-2.2588983483728953e-07,3.7767412215436833,16.852805960128684,0.7249768075065316,4.356433159072421,0.0
1979-02-08,2.1493113547657763,4.157321941042604,984.8860309718126,-4.342387939668356,0.1528117908137332,2.3874001346970766,21.04707919281562,0.7976536248542232,22.525792253758055,0.0
1979-02-09,0.3680015591612002,-2.0233290503544317,978.1825115527654,-3.4227601977349877,1.8487185528282555,2.9023686680966128,23.706649734645957,0.6496290145884459,4.486432539764664,0.0
1979-02-10,3.503376468896896,-2.29123997398417,978.0753616675023,-3.2483959820567065,-2.2588983483728953e-07,4.667015990331526,17.283137372266985,0.5282076191718644,17.693162847177884,0.0
1979-02-11,2.497322005977939,-1.935869112242143,984.3049747475337,-4.078418032131026,-2.2588983483728953e-07,4.699183942006126,17.739589354923726,0.6044769449607721,10.094475984322608,0.0
1979-02-12,1.2210078642789226,-1.1667360361895787,991.1834555571518,-7.694404621392152,-2.2588983483728953e-07,4.59975262697365,17.696882616146546,0.683652171790393,3.0156390676546057,0.0
1979-02-13,1.0231959754091828,-1.091805466197268,989.5535361151601,-11.738372821417386,-2.2588983483728953e-07,4.50608865310954,18.565884850317385,0.6808006486513667,2.362548326544285,0.0
1979-02-14,-2.7434275569305866,-2.6727961985238107,989.7967444710054,-9.588206810875363,0.021641901355208,4.159347877833217,18.35138958646067,0.6802231809458015,15.27839039622279,0.0
1979-02-15,-3.636822108793821,-4.040011213944155,1001.4005670156408,-14.663715244377727,0.03758873195681876,4.961473954848714,16.756325774649625,0.5849156377792435,32.579033222323915,0.35764710795380417
1979-02-16,-1.984853483915662,-2.60604393357304,1013.136967333438,-14.40214830594499,-2.2588983483728953e-07,5.436370798013773,15.349069788352217,0.6163457145499924,13.836254013071759,0.5253844403573791
1979-02-17,-1.6242094337571087,-1.57964923030857,1023.2352862174387,-15.187855179667906,-2.2588983483728953e-07,5.24583411521493,16.255648090921778,0.6348540585769473,6.837886825130646,0.5018653814849505
1979-02-18,-2.4899258350312783,-2.2692176254547474,1024.8625098426935,-13.360755991043163,-2.2588983483728953e-07,5.137535573467921,17.01886466769436,0.6557209416089653,13.046013680201405,0.4828206456828875
1979-02-19,-4.162696076814508,-2.686915869182954,1017.1464684490842,-7.190384492412136,0.5206553584720303,3.8356371982263484,18.813273664419384,0.6360429937349915,27.147128974288403,0.4791574828888063
1979-02-20,-2.6493284088477447,-1.3141945206851804,1014.696920764375,-2.8548989455931633,3.2837678559927364,1.7217964631308942,25.03107688631525,0.7503827830650337,9.357268537885279,0.0
1979-02-21,-0.7031478752874191,-0.007181634089358863,1018.5294509842525,-2.8899221756079214,0.36535452713402483,2.615736140503757,25.235239627986164,0.7552958116009073,0.6754883244211799,0.0
1979-02-22,-0.21490036494804293,1.5078790643165505,1016.0082458297982,-2.866945545829651,0.17905441094613567,4.0009186042502405,23.86388091386292,0.7685532503514256,2.472818553342741,0.0
1979-02-23,-0.8337573519194889,1.2908960316936444,1007.9617852059481,-3.6358941638895317,0.383940727639015,4.189039612471723,23.243603950907925,0.8055067058218721,2.494783070113225,0.0
1979-02-24,0.9688327217896836,-0.09857810570062434,1004.1493784960705,-3.331476623866763,0.726476530381306,3.3607588204495973,23.93927485204883,0.7289711924752628,1.0245886339403192,0.0
1979-02-25,1.3399027449196448,-2.1332486345821415,1015.0373596174056,-2.869214465665493,-2.2588983483728953e-07,6.179601617279814,19.666861984976144,0.6543741630722473,6.578748000989369,0.4426029192343278
1979-02-26,1.9841845075182014,-0.21153500039840958,1014.4645115338143,-3.1560670975383687,-2.2588983483728953e-07,5.785801201186122,21.21222594467706,0.6970910450711044,4.087420671662004,0.3580955757766025
1979-02-27,3.7981688639405586,2.371772938857218,999.559923659599,-0.4897020237549441,-2.2588983483728953e-07,4.960694612436793,20.564651534670876,0.7412989135679979,21.29719267223423,0.5411429380268323
1979-02-28,2.1732268551018046,1.623392405469601,991.3322805953866,0.6652429615407414,-2.2588983483728953e-07,5.280857619375225,22.42293446973823,0.7259087740845768,7.723796485773925,0.3999361993448115
1979-03-01,1.035232079249446,6.138164351186476,984.9855690045821,2.246762393258223,1.8838327400280144,2.8105177485815327,26.68906960969222,0.8065317248600384,39.46192856491954,0.0
1979-03-02,-1.673788598554629,3.3903636403413335,985.5638443339732,-0.5921071179849378,0.5753476939234565,4.340475251939426,23.254593733728388,0.7176925053887336,14.566063702099626,0.4992578274730939
1979-03-03,2.017799238143266,4.0053697350784,981.9106314993238,0.7544129613752375,2.869166982333894,2.0185530840459625,24.381695749033526,0.8047759708131712,21.385346171189497,0.5921590932698245
1979-03-04,4.286897993378908,4.959349711733245,979.1546771490088,4.982611964928367,1.7325500480416984,2.0678158048388378,26.839813134929017,0.7562908391085867,44.987087632079735,0.47482311353633183
1979-03-05,5.1670765290921,3.733660310357332,984.9818767769456,3.176250788720779,0.11317992826152037,5.762769158794669,21.78031157349375,0.6286084228913634,41.50895228160134,0.5819715396098766
1979-03-06,6.291636166563717,4.943720873038218,988.3990397366782,3.959431296009882,0.010251308068343857,6.408798182811947,21.83608290355811,0.6769796767073976,65.55584669645525,0.5709730334483272
1979-03-07,4.069971746354409,6.0938302077919335,989.3976933494337,4.438629365196448,0.05528095596599776,3.867427779673288,26.44536951736679,0.7439883937490481,54.50870470172598,0.48059606076498373
1979-03-08,-0.9875320551092475,6.55459086943263,980.400266015307,1.9763283623747157,3.4861050974322034,2.2609527898907156,26.652625620581567,0.8095261597299859,45.23343182457781,0.5830527888979778
1979-03-09,2.538295842196379,2.31074516375721,983.8302193206806,2.6456244414093817,5.65457209002047,4.71921507530296,25.80722638332996,0.6842621837095723,13.01858040474468,0.5278995912861856
1979-03-10,-1.3655257579316962,8.979603898141157,973.6056431371323,2.443877185086535,9.970816266625025,3.732856525784205,25.469324498618793,0.8539803312722299,84.1248753630261,0.6088649040444715
1979-03-11,2.1130204480692134,2.001631316753429,968.5446425041981,1.9393937175001383,12.720443998596146,3.6859536536299355,26.76574362658217,0.7409434917082354,10.237343651874866,0.5772635938007834
1979-03-12,0.7484201716951149,1.4506964819836952,980.948872012547,-0.02059186917091438,0.4710737534593047,7.226538671682984,21.302117338077576,0.6885262283108131,2.92708335750914,0.6617150676952995
1979-03-13,-4.094129414826339,0.9375022338867747,974.180762280012,0.5788041150206595,7.835581400689532,4.2476242158928335,25.2832351053256,0.7814533321320485,17.84409966468357,0.6442360117363068
1979-03-14,-2.7368825064606996,-3.1101967478946824,984.2346900269206,-0.5559992546818648,2.090919690919626,4.905538626783164,25.46088281857749,0.6717104836391721,17.842177739630472,0.631623864831721
1979-03-15,-0.2722782842530052,-2.7761810488928766,994.5639565524668,-3.565796283952352,0.08721112982604379,9.473814588055154,19.914611414377838,0.6550534708985432,7.890036380437706,0.6741234198180136
1979-03-16,-1.6498184154673203,-1.9579020855462597,998.5873281556576,-4.15958708014449,0.08095091827397663,9.408375081425973,20.85799400652429,0.667304594621718,7.0338552982862375,0.6615293968062246
1979-03-17,-4.059821255876237,-3.1492021264004104,996.9916383196021,-4.683839787682132,0.3681743786574496,8.24042940488769,22.746318803247284,0.6343793077331576,28.532201674366824,0.653294672388773
1979-03-18,-4.570436887204242,-5.621590756081866,996.8412491000879,-9.642103804590079,0.02164190135521284,9.779910717232529,20.107050032997527,0.5312879993116052,54.776105389801565,0.6939891014401367
1979-03-19,-0.606908348094489,-0.5987521026360239,994.9115172419749,-12.41453620933936,-2.2588983483728953e-07,11.029516378569484,16.68821416947579,0.5815636878769356,1.7171736754939262,0.7510501040529304
1979-03-20,2.7267664150259883,1.547322404433163,983.3950646235335,-8.332044588406347,-2.2588983483728953e-07,11.794677111406884,16.822457310731462,0.6276889161069868,10.329045562422133,0.7404763077736876
1979-03-21,3.4374172685606887,4.3841285322082655,979.2663028767563,0.5013870907186515,0.3873083307898266,9.26531744419491,22.088807663623896,0.6692666288302053,31.80600463827953,0.6884258741311466
1979-03-22,-1.2058973644128914,2.366812064309932,980.2734374495277,-0.10177173396340322,1.0737645254760058,7.2438697447516205,24.348778957976762,0.7304335447882762,7.217316378961391,0.6925404651734955
1979-03-23,-0.32392186245174764,3.092546608673775,977.0399818392584,1.159280370016063,6.942391533203468,5.5352311693399,24.58498201080415,0.8062958335996541,11.453395579231685,0.7332777586140145
1979-03-24,0.06149792864596136,3.5992370767099975,980.7378631120856,1.5422385032243824,2.067271737749554,7.384959955906121,24.693054041223455,0.7506800380343165,13.120099873093391,0.7000068650909123
1979-03-25,1.9227904615058713,-0.661341089367604,990.4562873723214,0.05782356009979139,0.3664194779890814,11.628657194806202,20.962105081715748,0.6757682883616115,4.20169447990633,0.697524393451313
1979-03-26,-1.1335895767495825,5.161574636356121,988.4149291926789,-0.022648026426395518,0.05525623309842914,10.240514427359301,21.900134307452177,0.7681436328362592,28.409265117945353,0.7156591740827374
1979-03-27,-0.9128892373352576,5.039301553635575,971.5635049715149,3.9132228619565126,15.19257414584685,2.0794253799874047,27.933518838337175,0.872219085223009,27.225057356757567,0.7631712684211986
1979-03-28,-1.8000630070026227,5.456491667531594,969.2005283342208,3.324458426439776,6.387469338197846,2.5727370342485645,28.256449403692628,0.8264906801515006,33.66424945519372,0.7551014186900409
1979-03-29,-3.559092683406789,1.3980466936407594,977.9964002374187,3.9560764686842163,9.064801817072915,3.927652979015512,27.265221421612218,0.7885134576592076,14.990696493563052,0.7550233375205024
1979-03-30,-3.6400995406297594,-2.811806121030722,990.6595326705942,3.6494116787337134,1.6734985510959086,4.936444386958167,27.189408511862688,0.7086792147156588,22.35194020044878,0.7448625235857025
1979-03-31,-2.43808225058212,-3.0254327174617224,992.2682658534593,3.025448586897312,-2.2588983483728953e-07,9.865249371147504,25.385234710223095,0.6667535286882884,15.905676389301837,0.6914047898055536
1979-04-01,-1.6882253467223032,-2.0892938206692757,989.3704859944891,1.95440430004777,0.282597899341564,7.661394613952934,25.005341735345493,0.7397589912302931,7.47757704619413,0.7479860920580729
1979-04-02,-0.8490559256768627,-2.7715269864541803,987.0476181829296,3.388703241699659,0.013668486054405037,7.483403434806498,26.242133631463826,0.7354554712225645,8.667488008389792,0.7356377810081108
1979-04-03,-3.1996774033997966,-2.5095176811341444,983.6165786846666,2.865031120588526,5.314536379418139,4.652976947100043,27.218142177957493,0.7998425450519571,16.6262483187868,0.7725218398741103
1979-04-04,-3.7332457379438213,-1.6479583196399863,985.7904772253005,2.812095898484415,3.1851762814426277,7.090482701413404,26.48395703195049,0.7453864439789384,17.235435384964376,0.7504395326173124
1979-04-05,-4.205096443391254,-0.48254470618164336,991.1505050072603,2.684584317929364,14.345213787112444,4.89434446447065,26.562299499904178,0.8262791349158985,18.383332941185998,0.7887153547822172
1979-04-06,-4.150833497487823,-2.276380684512075,999.1505169254408,3.7000562056691706,1.3876420860625027,6.2767577793471965,26.68025272680712,0.768951056250398,23.680635301478954,0.7710597982757776
1979-04-07,-4.114000734998903,-1.9200798336752662,1003.3500505995373,3.304110004381073,0.7440663849697804,7.880631683916014,26.205223605608296,0.6676030944475061,21.488065745533223,0.7586244580408151
1979-04-08,-2.0807579796954854,-1.6139612385124484,1007.4598549301058,3.150188445367178,0.19093952735175843,11.4071188408888,24.294224815165105,0.6177215925271232,7.57227044633698,0.7378583798811047
1979-04-09,-1.0534558115376202,-1.0654150882029818,1009.0356116105281,2.2742532366128785,-2.2588983483728953e-07,15.524113125200763,21.008769275981763,0.559902213110057,2.830699347866611,0.7295949338652424
1979-04-10,-1.7550263456486552,0.025586762954230416,1006.0604734395075,2.40962140117,-2.2588983483728953e-07,13.324554975268898,21.9466741972205,0.584650915567925,3.5686987568763526,0.7554572118611815
1979-04-11,-2.629319682860508,1.0109116277542896,1001.6065028560909,3.6647920504789226,0.16869047909853188,7.878254662049734,25.4567777393993,0.6297081201363409,8.16621545485616,0.7883713109508577
1979-04-12,-1.9981445420313784,1.6796263146600374,999.7795425412029,4.963756645388003,-2.2588983483728953e-07,15.213330759815074,22.296449871578186,0.5606085458263496,7.599528566444023,0.7301286379480371
1979-04-13,-1.721574971158714,1.050823904393399,999.0381889950331,5.290793696051935,-2.2588983483728953e-07,18.220938116323506,20.645867755443227,0.5674071281462056,4.590173044236542,0.7128046560265717
1979-04-14,2.1616622309000197,2.7550868087094647,993.0798245799232,5.018745157183275,-2.2588983483728953e-07,17.37429940146126,23.29375223378417,0.7135925775206403,12.436861860282377,0.6864164176304807
1979-04-15,2.8367181396246113,-0.4254864850099489,994.1973487282202,5.778498040900274,0.0843572081513127,15.823446451387051,23.73385654414261,0.6666580687307136,9.435807521362523,0.7123424362691989
1979-04-16,-1.545580571161769,-1.1976667829551046,1007.4925820290558,2.94001160383408,0.03512692255416949,16.852871458018864,21.586694641099427,0.4846539156345605,4.106081600490285,0.7358510441873158
1979-04-17,-1.081336867469924,0.47079487721229124,1008.8242064065629,1.7417791339352107,0.053988531896501886,16.073949524282714,21.951802245330004,0.5696756161869464,1.4856855380514162,0.7469023566344944
1979-04-18,-0.7687563045758424,-2.7061268345032428,1007.7643611536882,2.8594967218423903,1.781729711313063,14.47475483678656,24.61304486897626,0.551608475742074,8.010701099507113,0.7353532347774564
1979-04-19,1.102746230603394,0.008216270118511091,1008.344194457844,2.4676175144571744,-2.2588983483728953e-07,17.009225933495244,20.816400724763245,0.5667675171957787,1.2760043158770173,0.7584488087279937
1979-04-20,2.0895700730027147,2.160428386827804,1001.9596846953552,4.831084406451907,-2.2588983483728953e-07,16.730948367734158,22.751888924741607,0.6704898973171354,9.523564047466,0.7384545977060533
1979-04-21,0.9797382722286395,2.6692572488408017,993.9956192536524,4.764905177439061,2.132459479971306,6.348886142770549,27.229807668373265,0.8668882883717604,8.526179756181405,0.8197859884275872
1979-04-22,1.3823471779455274,2.1495584017655402,986.8636303554938,5.331720720805038,1.3973288182960006,9.406118325228528,27.168756485132764,0.7715676070607664,7.1176604014175915,0.7863799155660689
1979-04-23,-0.7437762584403113,2.45307655076733,982.6946964106728,5.20097926782671,3.741137024801376,8.83758191688128,27.13459829542362,0.8475685335161067,6.894499583622189,0.7971213355409498
1979-04-24,-1.5626236281318706,1.348023791198051,979.5204913895435,4.7310803475894545,2.912549865082356,8.601385303661653,26.894256556537318,0.8184275087269217,4.479136539701022,0.8058438552027474
1979-04-25,-4.084208444496889,-1.1646478901588388,980.8241388582719,4.265768183177272,5.310143796632535,6.254456858905845,27.705552356777655,0.8520695899645133,18.671462865270758,0.8261568870463165
1979-04-26,-2.693952971609952,-0.7497376463265655,980.4198802229348,4.747164129462419,14.050229137342168,2.632977272365002,28.49516818203097,0.8616297666639626,8.384581234688754,0.858345356349334
1979-04-27,-0.2237819008587174,2.373555693808893,989.4498218563446,5.214065158100482,5.83797815442647,5.694943210565584,29.03645582948103,0.8653356793553383,6.76003355175671,0.8225580411024149
1979-04-28,1.003322604505682,-0.1916417787982495,995.8560029884156,5.80561457309841,1.8400047714094288,12.480122532641245,25.568200761565794,0.7757143525071468,1.1837495448372937,0.7866028196809974
1979-04-29,1.565205403227904,3.4156714273187214,991.102123718392,5.2975806646769,0.6505150928312655,18.60690771872095,23.757591852922396,0.7072781999303257,14.619316910678696,0.7325660292616233
1979-04-30,4.123773064835176,4.143840143814809,975.2120417387573,6.603256879974424,0.5534782985210337,11.65613480423024,26.432515222983206,0.689543514691595,35.35965024605223,0.791690965450104
1979-05-01,2.713611338504109,0.1701593571400956,959.7432202108856,4.796364282718116,6.547952854481222,9.799595571351876,26.4909471432256,0.7217958972613918,9.486832313899635,0.814825366948721
1979-05-02,3.648109415747238,1.408413034434979,968.9593197705735,5.23157987856888,2.571060627165721,18.73621855207628,21.610825431469063,0.5441298782722778,17.075468399203572,0.7695497640715003
1979-05-03,0.8411274076764668,2.719651969926551,977.0709705045681,4.100702113806108,1.3459646585966505,19.926734931176906,22.059787341817277,0.5826088568990005,8.278149622730485,0.751286200116304
1979-05-04,2.1240246474037905,-0.7174399103851619,975.8170833048155,5.483672199790533,1.2033730027850316,15.097209144279898,25.162093112084257,0.511150155337929,5.547890238032045,0.7761296817204896
1979-05-05,1.96220066145927,3.9786230812895806,987.8220558659747,4.316737822770335,0.8958363414620544,19.0309411607043,23.0607245353215,0.6564513637149895,20.566627567411082,0.7558047329008903
1979-05-06,2.2029232293953886,3.76005849737092,995.1652351699943,4.881610907445122,1.325246581222983,20.56547247736365,22.28888589116742,0.629602713914607,19.572886057243856,0.7486865918654544
1979-05-07,1.579958808329771,3.2669060440629587,1000.1791468920683,5.247200158272335,1.3967759049794404,19.845736834532076,23.044272187082914,0.6892362722903566,13.955311985723515,0.7510316343636321
1979-05-08,1.5822020809082336,2.8499610497358407,999.1555376445754,4.866384894515761,1.350504039078065,19.95680376111804,23.715450329328615,0.6978340633816764,11.505258261283782,0.7435159027038825
1979-05-09,-0.8111202757994602,1.0713001925907832,998.4168983658896,4.651964584904476,2.2540192452590686,15.219305954151,24.421279310088114,0.7314909336535065,1.90840804062597,0.7951101751100789
1979-05-10,0.24611892613520975,0.520359366832577,1001.6517374949366,5.243537601452147,0.9241996625126798,18.161371606694736,24.089991040343325,0.7016480540502537,0.35477829576270403,0.7667242707832077
1979-05-11,0.8910607560586326,-2.468781730523426,1001.5589872271,7.132063246831649,1.7255955819561128,18.03701924602879,25.263212831283482,0.5148511981156527,6.972111583107559,0.7560955291360674
1979-05-12,0.28491560050849396,-0.06460436645012253,1004.9666462907546,7.016479395169313,0.05052484707571993,24.089615006016253,21.741211806865433,0.474233596078312,0.14458927516214384,0.7252841043257576
1979-05-13,2.7680096840083115,2.6997330476241745,1005.3730535467208,7.898529916970119,-2.2588983483728953e-07,22.88740604567429,23.21946794043772,0.5873038839930182,15.246888219267076,0.7241528572112562
1979-05-14,2.1474243002567026,2.596039001417405,1006.5973503424597,8.844876339007612,0.010428109638092759,15.626681556799332,26.079876844946433,0.732611842222843,11.676595668650599,0.7817008056695791
1979-05-15,4.092245291308888,4.017940473006324,999.722141419873,13.134030195972741,0.17874158008271504,17.473861819215315,28.867516778144726,0.641829020597867,33.67058512643718,0.7260633749140292
1979-05-16,3.3087225146716004,3.5780524872729416,995.2090444390077,12.16011011049443,0.8638948956677914,22.142978888819894,26.867887382640856,0.7017432562874248,24.07825746009349,0.6901502568685459
1979-05-17,0.2945332279266381,2.0044844152333057,990.9083939577222,11.098176154960697,0.042438916502555324,19.417824745657757,26.271263125913798,0.6800433330826441,4.220636849199577,0.7393786961496387
1979-05-18,0.8070234662361706,5.057062238324476,982.0710994111794,10.78068291220211,3.2511182407375134,13.581668028477983,28.56782226156464,0.7734640331890625,26.80300639509683,0.7839038562794195
1979-05-19,2.549794118055838,5.992952431057276,988.2315638802642,9.588323205333722,1.7912273753901413,13.495960685614017,28.82746795301426,0.7336272420008235,42.52966435130178,0.7836125839094299
1979-05-20,3.1418306043567696,4.771724247837384,991.2797812164309,8.700926465751081,2.0328730308197294,16.501449934910664,27.611034126360316,0.7287611469332542,33.24939502213976,0.7647217876358449
1979-05-21,0.9861141720897878,0.5142131569981326,1003.2142570898013,9.164016285209073,2.4666400790789753,21.630772991058937,22.64864722095514,0.4048152128992104,1.2635576417989671,0.7644582619597339
1979-05-22,-3.005192025201267,1.2687861170189947,998.778005187518,9.939244527616381,2.3438038447293033,19.878938369932552,25.93789579050722,0.5900209995359658,10.769229679506871,0.7475854300592532
1979-05-23,-0.9422606496322785,2.095557715604272,997.4454320256152,9.941393896441696,3.8575923540520294,11.349577776468621,28.865103853455118,0.7804958729654916,5.365527850360997,0.8117305365134146
1979-05-24,-0.759220113358164,1.9264297469275047,996.0968768152308,10.558082166908662,2.6513049305812566,11.710383074280063,28.921524299741662,0.7908624980500844,4.376152865979107,0.808691007969237
1979-05-25,-0.4747262472771969,1.8536587639791422,990.754883936164,12.936166154164937,12.863425706823342,10.424868511047881,30.09631558701142,0.71703706019184,3.7899315245103855,0.8109820064023496
1979-05-26,0.7804789682924935,3.400032734503787,983.2638909802029,11.869433160016001,13.83407938993741,15.56731075959714,29.593096590464473,0.7167638933454603,13.527771790930375,0.7618219854066904
1979-05-27,1.136650567003422,3.4890320768741065,992.5553508080222,10.206561675982016,1.5099526454810925,17.889776824825155,25.523060048087654,0.6836554306542624,13.53762418578237,0.7829210454970192
1979-05-28,-1.5734358243036985,3.541878826524361,992.0645347235165,10.347933598514658,14.715108874765855,9.841880121913405,28.503093181106145,0.8076602755149027,15.236416636014516,0.8351441435712563
1979-05-29,1.9073208433491622,0.6922082339708214,992.4636496078571,11.028288391140734,7.299121884595856,8.049067628225766,29.35938587510041,0.6725620886010957,4.567215574352832,0.8446123782760597
1979-05-30,0.6155089217219627,5.426312098822517,996.9957928211625,10.964880174369455,1.2966041669888337,11.980876140928036,27.200363189260052,0.8123347429795521,30.131141825596313,0.8289844463564678
1979-05-31,1.5963520952897439,3.3487118513510414,1001.3900604885855,14.74550936901602,11.25178251702622,11.19837404197449,31.643303361057708,0.7378645924371775,13.797766114719483,0.7933891491138133
1979-06-01,-1.6840355951585624,0.21449316560276643,1006.310001941864,16.804267779737188,0.018224723369151662,23.877771616709452,28.10309115674552,0.6436065291689815,3.368500820668865,0.6805034387511725
